year,annual-average-temperature
1987,8.7
1988,9.2
1989,9.6
1990,9.5
1991,8.7
1992,9.5
1993,9.5
1994,10.1
1995,9.3
1996,8.6
1997,10.1
1998,9.2
1999,9.5
2000,9.7
2001,9.3
2002,9.9
2003,10.2
2004,9.3
2005,8.9
2006,10.2
2007,9.7
2008,9.4
2009,9.9
2010,8.6
2011,10.6
2012,9.8
2013,9.7
2014,10.9
2015,11.3
2016,10.7
