year,annual-frozen-days
1987,57
1988,33
1989,32
1990,20
1991,43
1992,41
1993,40
1994,36
1995,53
1996,50
1997,27
1998,33
1999,24
2000,29
2001,52
2002,21
2003,40
2004,21
2005,38
2006,40
2007,30
2008,47
2009,48
2010,72
2011,38
2012,61
2013,74
2014,43
2015,45
2016,73
