year,annual-hydric-deficit
1987,-178
1988,-187
1989,-717
1990,-367
1991,-485
1992,-160
1993,-56
1994,-237
1995,-253
1996,-23
1997,-472
1998,-314
1999,-128
2000,-151
2001,-241
2002,-1
2003,-471
2004,-326
2005,-337
2006,-237
2007,-344
2008,-48
2009,-389
2010,-142
2011,-306
2012,-229
2013,16
2014,187
2015,-251
2016,-181
2017,-420
2018,-94
2019,-231
2020,-395
