year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,27,2,-103,5,5,-270,56,12,154
1988,34,4,-218,10,2,-510,55,19,3
1989,26,5,-149,5,6,-306,36,25,99
1990,21,0,-84,10,9,-331,42,17,144
1991,29,0,-96,6,17,-344,44,32,114
1992,37,11,-51,7,5,-307,37,19,198
1993,16,0,-102,9,9,-378,45,19,48
1994,19,5,-130,7,2,-366,48,31,184
1995,15,4,-167,8,16,-429,51,33,78
1996,17,0,-151,6,0,-370,44,29,64
1997,14,1,-82,7,8,-312,49,18,169
1998,20,4,-65,6,9,-278,53,29,128
1999,10,1,-94,8,4,-281,60,26,86
2000,15,2,-138,7,9,-438,56,20,104
2001,20,0,-68,4,1,-222,64,14,86
2002,17,0,15,6,9,-233,43,24,84
2003,22,4,-135,5,10,-407,52,17,51
2004,16,0,-51,8,6,-293,67,26,134
2005,9,3,-10,5,1,-241,70,21,49
2006,42,2,-92,7,12,-369,40,26,65
2007,23,3,-107,8,1,-347,52,30,122
2008,20,1,19,6,4,-212,66,18,190
2009,20,3,-76,5,4,-279,65,26,203
2010,34,0,-58,8,12,-310,51,23,91
2011,15,1,-87,7,4,-275,58,20,89
2012,26,2,-21,7,6,-259,46,19,114
2013,7,0,-84,5,0,-241,48,28,106
2014,17,0,-64,5,9,-320,58,30,17
2015,19,1,-111,8,9,-336,39,35,141
2016,13,3,-80,7,0,-277,52,9,147
2016
2017,25,7,-129,7,13,-408,41,11,142
2018,50,3,-221,9,48,-561,26,15,45
2019,33,0,-198,8,10,-417,39,22,223
2020,29,0,-163,10,10,-382,34,7,66
2021,37,1,-98,8,16,-392,44,14,44
2022,21,3,-65,9,7,-281,39,9,242
2023,44,0,-161,7,29,-426,37,8,172
2024,31,0,-161,5,11,-388,42,19,136
2025,48,3,-141,10,18,-394,35,7,162
2026,37,6,-144,8,15,-415,42,4,121
2027,62,1,-253,8,14,-523,23,22,177
2028,25,5,-121,8,18,-399,53,14,102
2029,22,1,-175,8,2,-422,39,16,92
2030,38,0,-199,9,9,-519,42,23,100
2031,24,0,-175,9,26,-455,44,32,78
2032,51,0,-128,7,17,-381,33,20,93
2033,28,4,-208,9,17,-443,36,15,132
2034,28,2,-138,6,8,-358,35,3,129
2035,35,0,-138,9,5,-400,46,7,130
2036,42,3,-193,8,4,-471,26,14,54
2037,32,1,-14,6,8,-237,42,12,174
2038,45,0,-198,6,22,-451,34,21,70
2039,36,0,-163,10,10,-429,36,15,105
2040,27,0,-66,9,6,-324,51,9,73
2041,27,0,-64,10,14,-288,40,22,161
2042,40,0,-190,8,14,-425,33,33,157
2043,52,5,-266,7,23,-540,26,23,105
2044,41,0,-80,7,4,-346,36,24,77
2045,43,3,-210,8,24,-475,40,13,71
2046,33,1,-143,7,9,-307,49,16,118

min,,0
max,,14
steps,,8
decimal
