year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,905,705,-29,-287,239,11.7,4293,71,19.6,44
1988,629,721,-316,-569,99,10.9,4038,80,18.7,59
1989,738,712,-189,-425,86,11.4,4174,61,19.3,74
1990,840,719,-93,-322,123,11.5,4225,63,19.5,51
1991,877,795,-192,-400,56,11.3,4188,61,19.5,74
1992,806,725,-129,-236,38,11.3,4161,79,18.9,74
1993,693,754,-332,-465,-3,11.6,4249,52,18.8,38
1994,822,733,-156,-347,141,10.3,3804,53,18.3,67
1995,631,709,-298,-475,136,10.5,3910,57,18.7,78
1996,759,723,-216,-450,104,10.8,3949,36,17.6,67
1997,766,760,-248,-330,15,10.9,4084,58,19.3,59
1998,722,692,-191,-313,78,10.6,3930,64,19.3,84
1999,671,716,-316,-361,-2,10.2,3784,35,17.9,76
2000,614,767,-423,-433,-24,11.2,4133,66,20.5,76
2001,643,629,-197,-302,86,10.1,3703,40,16.8,60
2002,834,705,-103,-240,95,11.2,4140,56,19.1,66
2003,564,731,-398,-502,37,11.2,4151,74,19.9,68
2004,751,700,-185,-344,163,10.8,4002,48,19.1,67
2005,868,637,21,-317,218,10.5,3903,39,18.2,72
2006,686,739,-280,-436,15,11.4,4291,87,20.2,73
2007,636,720,-309,-403,34,10.5,3958,54,18.6,82
2008,1057,664,176,-102,90,10.6,3898,58,19.4,73
2009,807,653,-76,-215,116,10.6,3892,49,17.6,57
2010,778,710,-149,-351,76,11.0,4084,61,18.5,60
2011,742,695,-188,-316,90,11.3,4170,58,19.3,57
2012,862,694,-57,-284,128,11.1,4095,51,18.5,65
2013,757,647,-108,-225,51,10.5,3873,38,17.3,64
2014,634,695,-293,-456,129,11.2,4127,60,19.5,71
2015,711,722,-244,-319,62,11.9,4391,64,20.2,64
2016,708,682,-187,-340,106,11.1,4108,46,18.8,63
2016
2017,802,718,-125,-342,147,11.8,4329,62,19.7,42
2018,617,844,-450,-685,146,13.5,4935,110,23.8,39
2019,734,722,-196,-360,60,12.2,4458,77,20.5,48
2020,426,749,-561,-534,-24,12.9,4729,85,20.5,29
2021,632,806,-430,-486,-29,12.0,4391,91,21.2,50
2022,853,706,-83,-202,106,12.6,4587,71,20.4,41
2023,801,858,-350,-446,91,13.0,4761,102,21.6,31
2024,661,758,-355,-457,26,11.7,4297,73,20.4,58
2025,815,748,-161,-358,131,13.0,4746,100,21.1,31
2026,677,814,-406,-476,-3,12.6,4618,92,21.0,37
2027,694,853,-422,-544,132,12.3,4497,120,21.1,70
2028,635,735,-313,-463,97,11.7,4289,73,21.2,55
2029,680,762,-377,-453,106,11.8,4331,56,19.3,51
2030,778,835,-336,-534,181,12.2,4472,84,20.7,42
2031,541,713,-413,-520,77,11.9,4380,60,19.8,63
2032,849,765,-144,-287,110,12.6,4615,95,20.6,41
2033,840,728,-111,-449,290,11.9,4344,66,19.9,48
2034,818,765,-185,-322,50,12.5,4582,89,21.5,45
2035,643,715,-304,-440,74,12.6,4605,75,19.8,24
2036,588,746,-376,-585,134,12.3,4517,85,19.9,46
2037,893,739,-80,-212,81,12.5,4590,79,20.4,40
2038,614,798,-418,-538,67,12.7,4661,98,21.6,51
2039,656,765,-363,-498,96,13.1,4812,87,20.7,48
2040,795,716,-156,-385,160,12.6,4629,82,20.6,31
2041,781,736,-190,-297,131,12.2,4479,85,20.7,61
2042,834,736,-132,-375,223,12.2,4467,100,20.7,67
2043,446,788,-562,-575,33,12.8,4688,104,21.8,54
2044,962,717,24,-379,255,11.9,4409,78,18.9,51
2045,617,741,-338,-462,137,11.9,4351,87,20.5,64
2046,677,715,-261,-301,9,11.5,4208,71,19.2,60

min,400,500,,,,9,3500,40,16
max,1125,1000,,,,15,5500,130,25
steps,11,11,,,,7,11,10,10
decimal



