year,annual-average-temperature
1987,11.9
1988,12.7
1989,13.0
1990,12.9
1991,12.4
1992,12.5
1993,12.0
1994,13.4
1995,12.5
1996,11.8
1997,13.0
1998,12.3
1999,12.7
2000,13.1
2001,12.9
2002,13.0
2003,13.6
2004,12.8
2005,12.5
2006,13.4
2007,13.2
2008,12.6
2009,13.5
2010,12.2
2011,13.8
2012,13.3
2013,12.3
2014,13.7
2015,13.7
2016,13.2
2017,13.4
2018,14.1
2019,13.8
2020,14.0

min,10
max,16
steps,7
decimal


