year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,540,707,-409,-457,26,13.3,4839,89,21.3,13
1988,547,692,-388,-469,8,12.8,4671,71,20.9,17
1989,693,708,-267,-396,11,13.3,4879,71,20.5,23
1990,605,686,-329,-437,50,13.1,4803,72,20.6,26
1991,697,730,-370,-442,66,13.0,4742,59,19.7,26
1992,624,694,-324,-369,31,12.9,4741,77,20.5,30
1993,604,791,-503,-491,3,13.0,4730,71,20.4,19
1994,703,771,-360,-495,117,12.8,4697,66,20.1,22
1995,619,711,-338,-472,83,13.6,4964,71,20.6,14
1996,672,788,-435,-538,79,13.6,4959,73,20.9,22
1997,514,768,-570,-536,-21,13.6,4962,64,19.7,14
1998,549,682,-384,-465,58,13.0,4771,56,19.6,16
1999,602,767,-475,-541,44,13.4,4895,60,19.8,13
2000,499,740,-570,-541,20,13.2,4806,68,20.3,13
2001,498,704,-449,-493,72,13.0,4751,80,19.5,17
2002,570,694,-373,-476,28,12.9,4732,76,19.5,22
2003,577,728,-400,-479,43,13.3,4861,75,20.4,25
2004,477,720,-493,-523,4,12.7,4636,75,20.2,31
2005,494,713,-483,-482,3,13.8,5030,73,20.9,13
2006,591,713,-370,-487,78,13.3,4855,83,20.3,22
2007,623,722,-373,-435,21,14.3,5230,90,21.2,13
2008,494,749,-516,-528,66,13.6,4969,90,21.0,20
2009,590,705,-372,-483,51,13.1,4779,71,20.0,18
2010,630,724,-366,-424,63,13.7,5025,84,20.5,15
2011,565,665,-366,-427,77,13.1,4778,55,19.0,20
2012,611,702,-352,-375,5,13.1,4785,74,20.5,20
2013,524,697,-427,-511,33,13.1,4781,76,19.6,18
2014,532,741,-454,-552,88,13.6,4963,75,22.5,10
2015,606,668,-315,-384,49,12.7,4626,53,18.9,26
2016,516,762,-490,-600,50,13.9,5092,92,21.7,16
2016
2017,535,763,-490,-619,105,14.4,5241,113,21.5,9
2018,528,792,-534,-583,2,15.3,5597,122,22.8,7
2019,546,761,-463,-519,57,15.2,5554,115,22.6,4
2020,452,756,-539,-538,0,13.6,4967,105,23.1,12
2021,425,812,-709,-638,-40,14.6,5316,104,23.5,8
2022,458,726,-535,-571,28,14.5,5309,105,22.7,13
2023,423,828,-769,-688,-35,15.0,5466,99,22.4,2
2024,501,818,-618,-529,-58,14.6,5339,104,23.6,10
2025,614,718,-356,-405,40,14.6,5325,98,22.1,9
2026,611,825,-570,-527,-27,14.5,5288,88,20.5,6
2027,459,825,-670,-615,-1,15.0,5463,101,20.8,3
2028,544,738,-435,-528,41,13.6,4961,97,22.8,13
2029,495,821,-657,-664,-4,14.4,5261,105,22.2,14
2030,426,798,-680,-633,-34,13.9,5072,93,22.2,16
2031,582,730,-398,-442,-22,14.3,5213,97,21.6,14
2032,571,792,-464,-550,96,14.4,5263,115,22.3,12
2033,489,740,-485,-562,62,13.9,5068,94,22.2,15
2034,447,760,-581,-535,-56,13.7,5020,90,21.0,27
2035,559,704,-393,-436,19,13.6,4960,76,20.8,12
2036,632,716,-337,-441,36,14.2,5213,80,22.3,4
2037,599,733,-396,-473,110,14.4,5248,87,20.9,9
2038,575,766,-454,-525,63,15.0,5480,105,22.6,8
2039,433,783,-591,-590,32,14.2,5188,116,23.1,8
2040,505,784,-522,-576,37,15.1,5516,116,22.5,10
2041,358,743,-618,-632,36,13.9,5068,110,21.7,16
2042,585,742,-420,-531,87,14.4,5270,94,21.4,9
2043,416,754,-597,-639,23,14.4,5272,108,22.9,13
2044,581,791,-465,-580,88,14.9,5459,121,23.5,12
2045,455,725,-529,-582,30,13.9,5088,102,22.1,18
2046,555,716,-408,-426,62,14.4,5253,99,22.7,10

min,300,500,,,,11,4500,40,18
max,900,1000,,,,17,6500,130,24
steps,11,11,,,,7,11,10,7
decimal



