year,annual-hydric-deficit
1987,-358
1988,5
1989,-486
1990,-370
1991,-273
1992,-20
1993,-33
1994,-337
1995,-456
1996,-238
1997,-478
1998,-522
1999,-413
2000,-367
2001,-310
2002,-143
2003,-634
2004,-285
2005,-586
2006,-578
2007,-468
2008,-358
2009,-423
2010,-414
2011,-617
2012,-660
2013,-173
2014,-282
2015,-521
2016,-391
