year,annual-average-temperature
1987,7.7
1988,8.9
1989,9.0
1990,9.2
1991,8.3
1992,9.0
1993,8.9
1994,10.1
1995,8.3
1996,7.0
1997,8.6
1998,8.9
1999,8.8
2000,9.6
2001,8.7
2002,9.5
2003,9.2
2004,8.5
2005,8.5
2006,9.1
2007,9.5
2008,9.2
2009,9.0
2010,7.9
2011,9.6
2012,9.0
2013,8.5
2014,10.0
2015,9.7
2016,9.3
