year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,18,0,-108,7,5,-269,44,5,125
1988,30,0,-133,7,15,-350,48,10,121
1989,28,1,-31,8,9,-188,40,5,163
1990,9,0,-66,6,1,-237,55,11,85
1991,30,0,-153,4,10,-322,46,9,151
1992,26,1,-91,5,4,-259,40,6,130
1993,32,0,-131,7,1,-303,41,2,147
1994,22,3,-130,5,5,-317,46,8,71
1995,27,0,-124,6,4,-218,51,18,157
1996,41,2,-189,8,16,-455,45,10,69
1997,33,0,-118,6,16,-345,48,5,110
1998,23,0,-73,5,7,-277,51,1,87
1999,25,0,-51,6,3,-313,47,17,48
2000,13,0,-99,6,7,-324,56,8,98
2001,26,1,-10,5,4,-182,49,10,103
2002,30,0,-95,8,10,-290,43,10,90
2003,35,2,-83,4,1,-193,34,11,110
2004,29,0,-68,6,8,-134,37,16,197
2005,24,0,-111,6,10,-277,46,8,100
2006,36,1,-135,6,8,-252,38,7,113
2007,34,0,-48,3,5,-214,35,7,77
2008,38,1,-108,3,10,-302,18,5,65
2009,27,1,-33,5,2,-157,47,4,143
2010,20,0,-5,7,6,-220,50,11,54
2011,21,0,13,7,5,-164,50,10,137
2012,21,1,-129,7,10,-288,49,3,114
2013,35,1,-105,7,6,-299,39,4,146
2014,25,2,-94,6,14,-262,33,10,119
2015,22,0,-37,5,9,-275,53,12,78
2016,36,0,-80,5,10,-251,36,9,134
2016
2017,28,0,-89,9,4,-276,39,10,78
2018,37,0,-135,9,9,-365,37,3,49
2019,32,0,-90,0,11,-307,46,7,77
2020,37,0,-96,0,12,-265,29,2,72
2021,44,0,-193,0,5,-447,36,5,105
2022,27,0,-110,0,31,-377,54,3,69
2023,39,0,-269,0,44,-540,43,1,27
2024,20,0,-137,0,8,-388,44,1,43
2025,37,0,-104,0,28,-399,42,2,97
2026,40,0,-135,0,21,-383,41,6,101
2027,38,1,-145,0,23,-422,53,1,83
2028,32,0,-169,0,15,-404,46,2,51
2029,35,3,-190,0,19,-453,40,8,45
2030,27,0,-156,0,2,-290,25,6,140
2031,35,0,-132,0,20,-275,44,2,165
2032,53,0,-190,0,15,-392,26,1,86
2033,26,1,-35,0,5,-297,54,2,29
2034,33,0,-189,0,14,-366,41,7,77
2035,35,0,-151,0,6,-385,38,1,76
2036,31,0,-133,0,16,-352,42,4,34
2037,43,0,-176,0,21,-397,35,2,103
2038,39,1,-143,0,15,-306,37,4,126
2039,36,0,-182,0,15,-426,34,0,68
2040,30,0,-199,0,21,-453,33,2,101
2041,29,0,-115,0,7,-356,45,7,27
2042,31,0,-131,0,12,-302,39,9,75
2043,31,0,-144,0,12,-422,49,1,18
2044,48,0,-197,0,24,-464,18,2,65
2045,34,0,-83,0,10,-327,46,4,68
2046,36,0,-197,0,14,-394,35,2,117

min,,0
max,,6
steps,,7
decimal
