year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1875,12,-290,0
1988,1892,11,-365,0
1989,2029,12,-274,0
1990,1652,10,-260,1
1991,1986,12,-368,0
1992,1984,13,-321,0
1993,1874,12,-391,0
1994,1886,12,-416,1
1995,1896,13,-269,2
1996,2051,14,-484,5
1997,1964,11,-393,0
1998,1964,9,-312,0
1999,1962,13,-417,0
2000,1855,13,-407,0
2001,1866,10,-258,0
2002,2071,13,-390,0
2003,2030,11,-253,0
2004,1837,11,-199,1
2005,1919,11,-379,3
2006,1938,11,-334,0
2007,1969,11,-281,1
2008,2234,13,-394,0
2009,1821,11,-233,0
2010,1995,13,-275,0
2011,1851,12,-194,0
2012,1823,12,-371,0
2013,1920,11,-269,1
2014,2076,12,-359,0
2015,1884,13,-346,4
2016,2097,12,-293,0
2016
2017,1903,13,-328,2
2018,2135,13,-435,0
2019,2063,15,-297,1
2020,2232,15,-390,0
2021,2212,14,-531,0
2022,2169,15,-417,4
2023,2393,14,-679,0
2024,2038,14,-461,0
2025,2158,13,-406,2
2026,2249,13,-467,0
2027,2038,12,-449,0
2028,2038,13,-447,0
2029,2224,14,-554,0
2030,2076,13,-412,0
2031,2161,14,-312,2
2032,2364,15,-471,0
2033,2057,15,-412,1
2034,2024,13,-423,0
2035,2153,14,-425,0
2036,2112,13,-428,1
2037,2240,13,-453,0
2038,2082,13,-342,0
2039,2205,14,-469,0
2040,2294,13,-483,0
2041,2140,15,-412,1
2042,2107,14,-350,1
2043,2106,14,-511,3
2044,2508,14,-526,0
2045,2073,14,-379,0
2046,2264,14,-420,0

min,1200,8,,0
max,2700,20,,8
steps,11,8,,9
decimal



