year,annual-average-temperature
,(°C)
1987,8.2
1988,9.9
1989,10.3
1990,10.4
1991,9.2
1992,10.3
1993,9.1
1994,10.1
1995,9.9
1996,8.1
1997,9.9
1998,9.7
1999,10.4
2000,10.5
2001,9.8
2002,10.3
2003,9.9
2004,10.0
2005,10.3
2006,10.8
2007,10.9
2008,10.4
2009,10.3
2010,8.6
2011,10.6
2012,10.0
2013,9.4
2014,11.2
2015,10.5
2016,10.2
