year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,735,509,67,-164,155,9.0,3348,16,16.2,84
1988,644,532,-50,-170,56,9.5,3538,18,16.9,68
1989,771,589,29,-222,132,9.5,3698,31,16.6,57
1990,879,552,159,-134,190,9.8,3663,22,17.0,74
1991,700,653,-186,-351,69,9.6,3535,18,16.4,67
1992,734,546,20,-190,71,8.9,3378,13,16.0,83
1993,744,663,-214,-329,70,9.6,3558,19,16.2,60
1994,805,648,-91,-249,87,10.0,3710,30,17.0,45
1995,772,528,84,-87,101,9.4,3516,24,16.1,61
1996,849,708,-127,-278,124,10.1,3757,23,17.1,43
1997,794,627,-70,-227,67,8.7,3311,12,15.8,81
1998,680,534,-7,-228,124,8.9,3404,14,16.4,88
1999,668,655,-215,-307,52,8.6,3216,2,14.5,69
2000,770,654,-115,-253,111,9.2,3511,30,17.2,92
2001,776,546,76,-239,184,9.4,3523,6,16.0,65
2002,699,570,-40,-272,207,10.0,3734,24,17.4,65
2003,810,513,134,-77,84,9.1,3422,7,16.2,82
2004,661,490,-13,-208,147,8.4,3171,1,13.9,77
2005,742,530,44,-202,151,9.3,3554,18,16.5,75
2006,695,544,-9,-215,113,9.6,3579,11,16.3,60
2007,708,527,9,-215,98,9.8,3617,14,16.4,53
2008,686,514,16,-150,118,9.0,3409,12,16.1,72
2009,815,556,95,-165,155,9.7,3607,13,16.2,64
2010,579,583,-160,-327,105,9.8,3668,24,17.2,72
2011,815,528,116,-68,173,9.3,3567,21,16.6,67
2012,908,517,231,-29,168,8.8,3275,4,14.7,69
2013,583,547,-127,-256,37,9.1,3437,23,15.9,89
2014,673,547,-32,-237,139,9.4,3569,6,15.9,73
2015,689,520,11,-166,116,9.2,3470,14,14.9,67
2016,637,587,-106,-284,87,9.6,3647,30,17.8,72
2016
2017,771,520,79,-174,191,9.8,3645,10,15.6,60
2018,739,574,-10,-176,125,11.1,4064,32,18.1,36
2019,675,550,-52,-276,106,9.8,3630,24,16.8,61
2020,606,541,-98,-231,60,9.7,3641,20,16.7,57
2021,745,700,-206,-280,23,10.9,4029,38,16.6,52
2022,618,560,-119,-290,151,10.3,3834,35,17.2,64
2023,723,715,-272,-344,42,10.7,3975,22,17.4,56
2024,707,736,-283,-423,58,10.7,3961,63,18.2,53
2025,626,558,-103,-299,102,11.2,4078,19,16.6,20
2026,693,711,-303,-344,-16,10.9,3993,29,17.4,38
2027,858,648,-56,-263,131,10.9,4019,14,17.0,45
2028,802,478,164,-96,150,9.1,3373,7,15.8,55
2029,609,706,-364,-415,91,9.5,3520,11,16.3,77
2030,768,590,-61,-250,82,10.0,3680,2,15.8,33
2031,599,552,-120,-301,76,10.5,3845,21,16.9,36
2032,723,581,-35,-250,87,10.3,3809,17,16.4,51
2033,544,568,-193,-307,51,10.5,3868,28,16.3,49
2034,722,559,-24,-136,-6,10.5,3861,15,17.3,29
2035,651,601,-127,-300,107,11.5,4238,36,17.3,42
2036,743,558,0,-224,168,10.7,3915,16,16.0,38
2037,814,562,91,-228,166,10.0,3756,23,17.2,69
2038,580,551,-148,-268,79,10.0,3729,15,16.0,46
2039,687,584,-68,-294,152,11.0,4027,32,17.2,45
2040,608,532,-106,-196,50,10.2,3749,8,14.8,34
2041,551,549,-167,-288,88,10.2,3764,20,17.7,49
2042,761,510,74,-159,99,10.1,3715,16,15.5,47
2043,652,564,-87,-173,46,10.4,3846,26,16.3,46
2044,736,547,18,-227,174,10.5,3876,20,16.7,46
2045,651,560,-76,-177,42,10.1,3746,21,16.4,53
2046,668,585,-85,-226,102,11.0,4033,33,18.0,48
