year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,552,567,-196,-341,80,10.0,3687,27,16.4,65
1988,648,603,-148,-244,33,10.0,3713,36,16.6,68
1989,673,582,-113,-270,47,10.2,3826,30,16.9,62
1990,677,591,-110,-263,79,10.4,3822,42,16.9,64
1991,535,691,-421,-426,19,10.5,3856,39,18.3,74
1992,683,538,-52,-176,88,10.3,3823,33,16.6,49
1993,784,709,-219,-217,-13,9.4,3544,28,15.9,73
1994,594,715,-387,-385,-2,10.2,3787,42,17.2,69
1995,564,547,-177,-230,28,9.9,3652,24,16.6,81
1996,685,695,-318,-411,77,10.4,3810,10,14.8,38
1997,696,661,-242,-283,9,10.2,3759,23,15.6,54
1998,713,540,-9,-176,84,10.3,3802,23,16.2,55
1999,476,736,-522,-517,-21,9.6,3576,35,17.0,69
2000,668,676,-269,-275,-35,9.9,3677,28,16.6,70
2001,667,548,-46,-226,91,8.9,3326,22,15.4,90
2002,733,588,-42,-200,43,10.3,3843,36,17.8,65
2003,563,592,-219,-267,16,10.1,3761,40,17.5,74
2004,572,579,-181,-323,89,9.6,3556,30,16.3,65
2005,616,564,-141,-180,28,9.9,3665,20,15.8,62
2006,598,551,-133,-239,59,9.5,3530,15,15.5,65
2007,638,528,-74,-200,96,9.9,3688,17,16.5,71
2008,641,568,-132,-188,32,10.6,3931,32,17.2,52
2009,656,562,-94,-230,37,9.5,3539,20,16.0,70
2010,691,537,-30,-128,84,9.0,3405,9,15.5,80
2011,702,558,-42,-241,130,9.5,3569,22,16.4,83
2012,460,593,-326,-347,18,10.7,3976,39,17.2,46
2013,621,588,-162,-290,37,10.5,3910,36,17.2,59
2014,655,599,-131,-262,54,10.6,3939,39,18.2,53
2015,661,561,-89,-268,131,10.9,3983,44,17.9,43
2016,597,568,-160,-232,10,9.9,3672,27,17.5,67
2016
2017,667,629,-153,-305,99,11.3,4164,67,18.5,56
2018,583,629,-244,-379,74,11.7,4298,59,18.1,39
2019,586,623,-221,-313,55,10.6,3921,47,19.0,60
2020,598,598,-190,-413,110,10.5,3865,40,18.3,55
2021,576,720,-405,-443,27,11.3,4149,46,18.3,33
2022,454,608,-354,-368,4,11.1,4077,67,19.3,55
2023,649,743,-362,-467,43,11.3,4140,47,18.3,46
2024,589,754,-434,-553,88,10.7,3968,55,19.1,69
2025,558,620,-260,-304,37,11.5,4214,59,19.3,54
2026,712,781,-361,-511,139,11.0,4026,55,18.6,49
2027,546,692,-394,-373,3,11.5,4231,46,17.6,40
2028,701,599,-78,-309,159,11.2,4136,49,17.9,40
2029,539,736,-505,-448,-29,10.5,3887,38,18.1,59
2030,703,684,-235,-308,45,10.9,3990,40,18.0,57
2031,600,603,-186,-244,74,11.3,4116,62,18.9,34
2032,604,603,-208,-343,116,11.5,4255,55,17.5,41
2033,620,600,-169,-277,58,11.1,4065,52,17.8,42
2034,577,617,-238,-389,69,10.8,3983,44,17.1,59
2035,517,613,-294,-330,34,11.8,4326,44,17.7,22
2036,633,611,-175,-359,100,11.4,4178,53,17.5,39
2037,606,580,-175,-294,119,11.1,4070,48,18.0,46
2038,513,581,-259,-337,29,10.4,3813,28,16.6,56
2039,673,599,-114,-230,61,11.3,4173,53,19.0,48
2040,780,620,-42,-303,150,12.0,4390,62,19.3,37
2041,544,625,-256,-342,94,11.0,4044,56,18.3,51
2042,591,617,-213,-299,56,11.7,4270,54,18.2,35
2043,701,607,-91,-264,105,11.7,4297,57,18.6,37
2044,604,601,-193,-338,83,11.8,4330,45,18.3,24
2045,685,586,-106,-295,144,11.2,4081,35,17.1,32
2046,647,624,-176,-299,35,11.9,4345,59,18.1,37

min,400,500,,,,8,3000,,14
max,900,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



