year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,9,7,-94,4,2,-249,61,11,87
1988,21,3,-104,3,2,-181,48,32,111
1989,6,1,-40,4,5,-251,74,20,70
1990,14,0,-102,5,1,-201,52,22,75
1991,9,4,-135,5,5,-348,54,21,71
1992,5,0,43,2,0,-89,69,11,62
1993,12,2,-91,2,0,-176,55,36,103
1994,20,3,-99,2,4,-251,56,24,65
1995,7,4,-66,2,0,-173,66,41,101
1996,7,4,-139,4,1,-306,66,15,88
1997,12,0,-96,2,0,-211,53,19,95
1998,9,0,-63,1,1,-128,53,21,106
1999,16,1,-160,7,1,-423,60,38,75
2000,4,3,-116,2,0,-240,58,28,153
2001,12,5,-60,1,1,-184,52,35,70
2002,7,5,-84,2,3,-146,62,24,96
2003,14,1,-63,4,2,-190,49,34,60
2004,10,3,-73,5,0,-260,58,27,54
2005,5,5,-101,3,0,-170,63,26,114
2006,8,1,-52,3,0,-193,63,19,93
2007,0,4,-101,4,0,-162,67,21,98
2008,6,4,-24,3,6,-210,63,12,90
2009,6,2,-83,3,0,-204,72,35,133
2010,1,3,12,3,1,-133,66,37,103
2011,13,0,-43,4,0,-176,56,35,68
2012,10,0,-129,4,3,-255,53,33,64
2013,13,0,-103,3,1,-226,55,32,87
2014,10,0,-62,5,5,-239,58,26,109
2015,14,1,-94,2,5,-211,63,11,77
2016,6,3,5,5,6,-199,76,31,88
2016
2017,29,6,-87,4,1,-295,42,4,47
2018,28,3,-114,6,3,-289,47,12,76
2019,15,1,-97,3,5,-254,52,12,111
2020,9,2,-143,3,1,-321,60,20,69
2021,20,0,-172,3,1,-345,53,8,71
2022,31,6,-84,7,9,-317,57,14,40
2023,17,5,-184,5,1,-327,40,18,93
2024,9,4,-152,6,7,-403,54,26,56
2025,23,0,-80,3,8,-245,53,12,85
2026,18,7,-144,8,4,-369,53,15,97
2027,22,3,-97,3,1,-308,49,9,85
2028,21,2,-67,3,1,-246,43,24,96
2029,11,2,-81,6,4,-329,59,14,67
2030,10,8,-56,4,2,-240,54,17,71
2031,17,1,-11,4,11,-188,55,4,112
2032,22,2,-137,2,2,-287,46,8,53
2033,17,3,-70,5,1,-201,58,12,116
2034,24,1,-152,7,2,-340,48,17,92
2035,19,0,-130,6,6,-273,49,7,90
2036,22,4,-82,5,2,-308,51,11,79
2037,18,1,-92,5,0,-282,64,10,92
2038,17,0,-65,3,0,-256,51,16,33
2039,13,2,-80,3,2,-199,53,11,143
2040,16,2,-21,2,5,-197,50,14,79
2041,26,2,-122,5,5,-255,50,7,126
2042,25,3,-83,6,4,-245,47,7,82
2043,26,3,-26,5,2,-241,48,12,105
2044,7,0,-79,4,1,-277,55,8,77
2045,13,1,-90,2,2,-240,67,10,75
2046,25,3,-83,2,2,-278,46,14,88

min,,,,0
max,,,,14
steps,,,,8
decimal



