year,annual-estival-days
1987,62
1988,59
1989,106
1990,97
1991,87
1992,67
1993,63
1994,74
1995,90
1996,67
1997,93
1998,79
1999,89
2000,80
2001,68
2002,64
2003,102
2004,82
2005,98
2006,91
2007,70
2008,65
2009,94
2010,83
2011,97
2012,84
2013,77
2014,84
2015,79
2016,84

min,0
max,120
steps,9
decimal
