year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,3,23,4,1,0,14,63,42,134
1988,4,34,51,0,11,101,71,45,194
1989,12,37,-60,2,0,-77,54,52,223
1990,7,24,-59,2,6,-95,62,53,244
1991,3,40,-29,1,3,-83,63,20,185
1992,7,20,-44,1,7,17,72,41,276
1993,6,22,-70,3,0,-135,63,42,142
1994,2,28,-165,6,1,-133,52,66,269
1995,9,35,-25,2,6,-112,58,18,104
1996,9,42,15,3,1,-18,71,39,212
1997,6,34,-74,3,6,-112,57,30,186
1998,12,24,-28,3,8,-113,73,33,205
1999,8,20,-11,0,4,3,75,48,192
2000,10,24,-108,2,11,-174,57,38,163
2001,0,23,16,0,3,-2,73,51,181
2002,9,33,9,1,7,20,71,35,223
2003,12,39,-2,3,12,-32,71,65,239
2004,9,25,-43,2,14,-88,60,46,188
2005,25,40,-21,2,11,-51,58,45,207
2006,7,17,9,2,0,24,69,29,270
2007,15,48,-73,5,2,-143,46,40,165
2008,7,44,-27,3,16,-119,74,47,141
2009,5,39,-32,3,6,-59,63,45,203
2010,10,28,-73,4,13,-140,49,36,138
2011,8,33,-47,4,1,-168,64,40,198
2012,13,13,-41,3,6,-111,62,41,160
2013,16,34,-50,2,3,-97,61,34,149
2014,8,47,-25,2,13,-102,66,37,217
2015,7,29,28,4,14,-74,68,58,152
2016,30,36,-120,4,19,-158,42,48,196
2016
2017,0,31,70,2,2,-6,66,33,124
2018,15,33,-104,3,18,-196,49,24,121
2019,27,22,-55,1,7,1,43,37,201
2020,11,18,-82,2,6,-128,70,37,173
2021,7,29,10,0,3,-17,66,26,193
2022,10,25,-25,3,13,-136,66,15,140
2023,20,29,-92,3,16,-224,41,23,117
2024,37,32,-186,5,15,-361,53,14,105
2025,10,12,10,1,20,-67,83,36,96
2026,14,11,-80,0,7,-191,50,44,132
2027,9,25,-96,4,6,-183,54,37,128
2028,25,28,-56,1,15,-157,46,17,104
2029,26,35,-128,4,5,-283,52,22,170
2030,15,19,-119,3,7,-243,47,21,58
2031,13,27,-36,2,7,-106,63,34,117
2032,11,17,-52,1,5,-45,59,27,215
2033,8,17,-8,2,7,-85,72,28,99
2034,11,9,-46,1,8,-138,52,23,131
2035,28,31,-9,1,10,-99,51,21,160
2036,7,19,-73,4,9,-188,66,27,127
2037,23,35,30,4,9,-68,68,39,144
2038,28,21,-86,3,7,-205,49,23,48
2039,22,35,-45,1,4,-106,40,43,151
2040,12,17,10,2,7,-71,80,17,130
2041,22,26,2,3,8,-158,45,41,119
2042,24,26,-12,2,8,-7,53,24,173
2043,19,27,-40,2,5,-97,45,25,238
2044,11,48,-40,4,7,-130,59,41,98
2045,24,19,-83,1,18,-118,58,25,202
2046,20,10,-108,7,12,-202,45,29,187
