year,annual-average-temperature
1987,7.0
1988,8.8
1989,9.8
1990,9.6
1991,8.3
1992,9.1
1993,8.1
1994,9.2
1995,8.7
1996,7.2
1997,8.3
1998,8.7
1999,9.4
2000,10.0
2001,8.7
2002,9.7
2003,8.9
2004,8.9
2005,9.0
2006,9.3
2007,9.9
2008,10.0
2009,9.0
2010,7.9
2011,9.6
2012,9.1
2013,8.8
2014,10.2
2015,10.4
2016,9.8

min,6
max,14
steps,9
decimal
