year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,10,46,-22,4,5,-171,60,51,87
1988,21,30,-109,3,6,-243,57,35,80
1989,14,36,-109,5,6,-208,67,41,109
1990,17,31,-70,5,18,-289,80,35,34
1991,10,51,-159,3,6,-317,66,42,108
1992,11,15,-77,5,7,-224,55,51,67
1993,20,28,-139,4,7,-348,52,34,85
1994,16,27,-117,4,12,-357,57,36,60
1995,22,50,-159,3,10,-315,53,38,88
1996,15,26,-200,4,2,-355,46,49,84
1997,28,37,-218,5,10,-389,50,42,45
1998,10,36,-108,5,6,-311,54,46,55
1999,19,35,-219,4,9,-375,51,33,119
2000,13,31,-121,2,4,-220,53,52,69
2001,18,28,-104,3,5,-203,50,47,96
2002,1,34,-111,7,8,-245,75,50,124
2003,21,39,-94,6,8,-236,48,46,42
2004,12,28,-71,4,27,-237,65,33,114
2005,7,53,-82,4,13,-186,57,55,119
2006,16,46,-97,3,4,-266,49,50,66
2007,12,28,-102,1,4,-169,46,39,135
2008,17,44,-69,3,6,-218,49,50,83
2009,25,37,-108,4,8,-322,47,40,71
2010,13,53,-48,4,15,-119,67,40,133
2011,7,29,-91,2,6,-218,60,48,121
2012,24,48,-69,1,20,-235,53,38,49
2013,7,33,-52,3,10,-206,65,38,64
2014,4,49,-117,5,15,-193,68,34,101
2015,12,37,-98,4,3,-194,50,37,121
2016,3,49,-48,2,2,-154,82,52,86
2016
2017,26,24,-163,2,16,-299,44,21,83
2018,30,35,-170,2,13,-246,44,24,85
2019,15,30,-106,2,11,-176,62,28,97
2020,14,38,-168,4,4,-330,54,19,63
2021,21,41,-191,3,11,-336,48,42,85
2022,10,47,-98,5,9,-297,56,23,44
2023,18,54,-169,4,7,-357,61,44,69
2024,22,34,-159,4,16,-313,49,34,106
2025,17,29,-51,6,9,-171,61,23,93
2026,13,43,-163,5,11,-350,66,12,66
2027,10,54,-81,3,6,-208,55,44,106
2028,30,41,-132,5,19,-274,45,25,126
2029,30,33,-222,5,15,-455,56,32,87
2030,20,32,-174,3,21,-347,39,29,35
2031,17,29,-173,5,25,-373,52,38,40
2032,17,33,-140,4,5,-274,58,22,59
2033,31,42,-168,2,23,-322,34,32,102
2034,30,29,-167,3,10,-312,32,34,59
2035,28,16,-181,6,2,-303,46,24,44
2036,20,26,-190,4,1,-219,45,29,90
2037,30,27,-116,6,9,-231,48,26,81
2038,28,38,-143,1,9,-199,50,37,113
2039,27,46,-163,4,4,-338,51,28,60
2040,27,9,-129,4,4,-273,41,31,76
2041,22,32,-128,2,9,-255,44,28,73
2042,30,33,-138,7,5,-282,48,31,75
2043,8,20,-77,3,1,-154,69,31,94
2044,23,32,-141,4,25,-311,46,30,88
2045,19,34,-155,3,12,-282,41,41,65
2046,15,48,-156,4,17,-245,59,28,129

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
