year,annual-estival-days
1987,12
1988,32
1989,39
1990,31
1991,38
1992,53
1993,28
1994,38
1995,48
1996,31
1997,31
1998,28
1999,48
2000,37
2001,33
2002,63
2003,54
2004,33
2005,50
2006,50
2007,45
2008,43
2009,36
2010,46
2011,43
2012,52
2013,40
2014,45
2015,50
2016,59
