year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,910,703,-71,-292,75,12.7,4633,47,19.3,20
1988,1049,699,67,-279,165,12.7,4648,43,19.2,13
1989,954,693,-16,-244,151,13.1,4767,47,19.8,45
1990,977,701,-5,-190,205,12.4,4538,44,18.5,31
1991,765,780,-369,-451,55,12.5,4554,43,19.3,30
1992,728,711,-262,-310,66,12.7,4641,59,20.8,14
1993,800,759,-316,-450,135,13.1,4767,47,20.1,17
1994,585,799,-570,-518,2,12.0,4406,50,19.7,49
1995,757,672,-179,-418,135,12.4,4536,31,19.1,15
1996,791,732,-274,-393,200,12.3,4492,33,18.1,27
1997,899,764,-196,-341,26,12.4,4533,48,20.4,26
1998,863,694,-99,-435,333,12.3,4503,45,18.8,20
1999,796,749,-310,-463,199,12.6,4596,43,19.7,31
2000,686,789,-445,-508,-1,12.6,4589,64,20.5,28
2001,768,681,-184,-333,56,12.2,4459,36,19.0,21
2002,852,709,-143,-418,368,12.8,4670,41,18.8,23
2003,754,687,-201,-502,117,11.4,4148,27,17.8,40
2004,812,726,-189,-496,203,12.4,4537,37,19.7,33
2005,932,728,-60,-492,125,12.5,4578,61,21.1,18
2006,878,718,-102,-473,268,12.2,4449,54,19.8,20
2007,688,691,-280,-328,7,11.7,4284,40,19.1,40
2008,770,715,-217,-394,220,13.0,4753,55,20.2,18
2009,783,685,-179,-435,207,12.0,4388,28,18.6,28
2010,491,717,-514,-479,-13,12.8,4696,53,20.1,22
2011,827,716,-142,-484,241,12.3,4485,46,20.0,19
2012,821,719,-174,-324,32,13.2,4800,54,20.3,12
2013,822,697,-155,-331,163,12.4,4528,54,19.6,22
2014,610,702,-369,-422,56,12.3,4510,34,18.6,29
2015,926,687,-35,-297,95,12.3,4501,45,19.5,30
2016,671,699,-308,-431,154,12.6,4614,50,19.3,32
2016
2017,566,728,-450,-513,86,13.3,4845,59,21.2,10
2018,781,717,-217,-427,79,13.0,4763,47,20.4,11
2019,622,760,-445,-644,75,14.8,5400,80,22.5,17
2020,718,750,-324,-625,233,14.6,5335,75,21.1,8
2021,792,855,-420,-498,117,14.1,5136,80,22.0,12
2022,1008,733,1,-566,396,13.4,4885,68,21.1,16
2023,812,812,-342,-471,96,13.9,5056,75,21.4,4
2024,597,857,-616,-558,-13,14.0,5128,73,21.5,17
2025,971,741,-43,-374,342,14.0,5096,77,21.2,24
2026,844,813,-299,-587,319,13.7,5016,82,22.5,20
2027,842,811,-317,-569,171,13.6,4975,66,21.0,11
2028,540,777,-507,-605,54,13.8,5068,87,21.4,13
2029,747,821,-405,-498,80,13.1,4785,65,20.9,33
2030,709,804,-451,-492,16,13.4,4888,57,20.4,11
2031,724,733,-287,-464,184,13.7,5010,98,22.2,12
2032,586,774,-470,-653,82,13.8,5040,75,21.0,14
2033,708,756,-325,-502,150,13.3,4865,84,22.5,20
2034,575,745,-466,-529,44,13.1,4798,52,21.0,25
2035,806,744,-209,-381,188,13.8,5053,92,23.4,12
2036,703,732,-310,-563,189,13.3,4864,72,21.4,6
2037,924,739,-106,-332,158,13.7,5004,76,20.5,20
2038,547,752,-497,-569,134,14.3,5230,73,21.7,3
2039,926,739,-90,-421,281,13.8,5026,76,20.7,6
2040,814,747,-227,-522,248,14.4,5270,87,21.9,17
2041,877,737,-144,-414,106,14.0,5102,74,21.3,5
2042,663,735,-372,-508,107,14.0,5100,76,21.2,4
2043,726,724,-278,-426,113,13.2,4831,73,21.5,27
2044,767,739,-242,-454,183,12.9,4708,65,20.8,35
2045,798,749,-228,-518,211,13.5,4935,75,20.9,8
2046,576,766,-484,-545,67,14.6,5343,90,21.6,6

min,450,500,,,,10,4000,20,17
max,1100,1000,,,,16,6000,110,26
steps,10,11,,,,7,11,10,10
decimal



