year,annual-frozen-days
1987,25
1988,9
1989,10
1990,21
1991,36
1992,9
1993,9
1994,9
1995,16
1996,18
1997,15
1998,31
1999,36
2000,18
2001,2
2002,3
2003,2
2004,1
2005,11
2006,2
2007,1
2008,12
2009,17
2010,33
2011,12
2012,18
2013,33
2014,12
2015,21
2016,13
