year,annual-estival-days
1987,84
1988,67
1989,79
1990,81
1991,87
1992,61
1993,56
1994,79
1995,62
1996,73
1997,102
1998,87
1999,106
2000,104
2001,65
2002,66
2003,100
2004,82
2005,79
2006,80
2007,77
2008,83
2009,101
2010,76
2011,89
2012,86
2013,105
2014,106
2015,119
2016,110

min,0
max,135
steps,10
decimal
