year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,15,18,-134,4,10,-328,52,27,39
1988,22,20,-119,2,10,-262,61,38,77
1989,15,30,-167,4,7,-358,49,31,71
1990,26,29,-186,5,35,-424,46,20,57
1991,17,30,-100,3,0,-255,57,49,73
1992,9,50,-118,3,16,-372,63,31,66
1993,22,25,-149,4,4,-247,29,23,90
1994,20,20,-187,3,5,-396,50,29,85
1995,13,11,-144,6,21,-382,65,20,53
1996,4,25,-158,5,5,-274,58,23,127
1997,19,15,-199,3,6,-333,52,38,96
1998,17,21,-170,4,12,-403,60,42,46
1999,5,11,-146,1,4,-181,62,57,147
2000,27,19,-180,4,9,-396,54,28,51
2001,16,28,-142,5,21,-381,40,33,42
2002,17,22,-157,6,12,-326,57,31,118
2003,10,8,-158,3,16,-351,57,42,86
2004,25,24,-148,3,18,-334,60,39,66
2005,15,26,-110,1,11,-273,54,25,111
2006,22,32,-152,2,4,-289,42,39,90
2007,13,32,-114,3,3,-252,58,21,96
2008,17,20,-99,2,4,-266,65,34,62
2009,13,38,-117,2,8,-274,48,25,64
2010,18,11,-188,4,14,-380,42,32,95
2011,1,38,-81,5,15,-278,66,17,73
2012,10,27,-105,4,20,-310,76,11,60
2013,16,24,-132,2,22,-345,44,17,32
2014,35,24,-143,4,21,-349,37,38,54
2015,21,20,-148,3,7,-306,53,29,85
2016,9,15,-122,5,11,-282,52,21,94
2016
2017,23,7,-153,3,16,-360,40,19,27
2018,20,9,-155,2,14,-348,38,23,66
2019,22,4,-111,3,6,-297,52,19,36
2020,22,24,-136,4,19,-375,59,30,62
2021,37,28,-190,2,15,-426,34,17,33
2022,11,22,-67,2,17,-232,60,5,54
2023,19,19,-157,2,3,-318,58,10,72
2024,13,13,-115,2,14,-321,61,16,71
2025,12,21,-111,2,6,-214,61,13,75
2026,10,21,-137,0,8,-312,54,24,50
2027,34,11,-111,2,22,-318,41,36,68
2028,8,21,-129,3,8,-220,58,20,99
2029,10,9,-135,3,6,-363,47,16,42
2030,36,14,-179,3,24,-422,43,23,99
2031,11,25,-97,4,10,-300,64,22,29
2032,16,9,-145,2,7,-265,60,8,78
2033,12,19,-97,2,9,-282,59,15,39
2034,17,17,-153,1,13,-251,36,21,144
2035,21,10,-198,5,7,-401,49,15,73
2036,33,20,-123,3,18,-277,44,4,55
2037,12,7,-47,2,8,-179,46,17,71
2038,13,16,-88,3,11,-279,55,31,55
2039,7,7,-96,3,5,-270,66,15,78
2040,22,20,-131,4,6,-333,46,28,44
2041,19,13,-162,2,15,-352,43,13,46
2042,26,17,3,3,16,-200,47,14,55
2043,36,44,-130,3,8,-291,39,23,71
2044,46,17,-141,1,7,-296,32,16,52
2045,23,25,-96,4,11,-225,60,16,67
2046,0,11,-36,3,10,-164,83,19,111

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
