year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,9,4,7,2,1,-125,63,31,118
1988,1,2,-112,5,0,-213,66,17,132
1989,5,4,47,3,0,-22,78,31,95
1990,12,2,-47,4,6,-248,71,44,98
1991,10,1,-54,6,0,-213,49,40,145
1992,7,2,-47,6,0,-139,62,34,144
1993,10,5,-55,3,4,-172,70,23,157
1994,5,3,-50,8,1,-211,74,35,144
1995,6,6,16,5,0,-108,57,21,86
1996,15,4,-133,3,2,-288,59,37,139
1997,12,11,-61,1,3,-234,69,26,83
1998,11,1,-69,1,0,-123,57,32,115
1999,9,2,-24,3,1,-220,67,49,147
2000,11,1,-34,4,2,-194,61,30,86
2001,22,2,-16,3,4,-203,59,32,71
2002,8,3,-50,4,0,-95,58,33,87
2003,13,11,-10,5,1,-187,62,36,149
2004,7,6,24,3,0,-94,68,32,124
2005,14,0,-44,5,0,-190,49,31,119
2006,20,5,-5,5,2,-203,57,21,119
2007,13,9,-67,1,0,-147,61,23,109
2008,8,1,-80,4,0,-117,49,28,126
2009,11,7,-20,4,5,-105,48,20,164
2010,9,3,-105,2,0,-141,63,36,149
2011,20,1,17,4,4,-90,56,39,111
2012,13,3,-31,6,0,-182,78,30,68
2013,6,10,-22,4,0,-101,66,48,198
2014,16,12,2,6,4,-122,59,24,227
2015,4,4,-7,5,1,-101,72,28,136
2016,12,8,5,3,0,-31,51,36,121
2016
2017,15,4,-95,5,2,-286,52,29,128
2018,15,6,17,7,3,-145,52,17,177
2019,32,2,-125,6,1,-261,38,28,92
2020,24,0,-117,5,9,-327,59,12,131
2021,5,2,7,5,0,-110,78,9,143
2022,16,0,-65,4,1,-140,53,11,159
2023,13,3,-109,3,5,-313,63,22,111
2024,34,3,-174,7,15,-401,41,16,115
2025,29,3,-135,4,2,-341,35,29,32
2026,19,0,-210,8,1,-392,39,30,145
2027,20,5,-176,4,1,-365,44,22,127
2028,19,2,-94,4,1,-304,47,9,72
2029,16,3,-148,5,8,-446,55,7,70
2030,28,4,-168,5,3,-361,53,19,114
2031,21,0,-141,5,3,-259,54,23,176
2032,34,4,-111,4,19,-297,48,16,151
2033,17,5,-65,5,3,-330,59,25,47
2034,25,1,-152,3,1,-325,46,15,51
2035,9,6,-22,5,0,-183,69,32,110
2036,33,3,-168,6,0,-353,32,14,101
2037,17,1,-142,4,3,-286,60,15,83
2038,17,5,-108,3,0,-241,62,23,95
2039,19,2,-62,4,8,-225,57,14,97
2040,19,0,-103,5,1,-325,49,13,67
2041,12,3,-77,7,5,-226,53,19,99
2042,9,4,-99,5,0,-284,61,17,73
2043,21,3,-103,6,4,-328,46,28,59
2044,25,14,-63,2,5,-174,58,23,157
2045,10,8,-94,6,0,-270,57,31,60
2046,15,1,-90,5,0,-257,52,12,68
