year,annual-hydric-deficit
1987,429
1988,395
1989,134
1990,294
1991,83
1992,-10
1993,274
1994,353
1995,590
1996,170
1997,249
1998,400
1999,675
2000,131
2001,353
2002,16
2003,-337
2004,48
2005,-119
2006,180
2007,197
2008,139
2009,120
2010,104
2011,126
2012,173
2013,381
2014,33
2015,-56
2016,191
