year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,951,583,203,-105,193,9.7,3616,24,17.4,77
1988,685,553,-44,-253,85,9.3,3506,10,15.5,68
1989,810,549,89,-102,127,8.8,3303,18,15.7,77
1990,924,611,150,-270,238,8.8,3395,40,18.2,109
1991,862,664,-69,-261,127,9.5,3592,23,15.9,88
1992,936,565,200,-167,230,9.1,3444,18,15.9,66
1993,1049,708,69,-198,144,9.9,3696,24,16.6,60
1994,786,658,-87,-271,92,8.5,3183,22,16.4,99
1995,875,555,153,-151,157,9.1,3396,12,15.8,82
1996,872,737,-140,-327,32,10.2,3828,32,17.0,64
1997,826,691,-88,-302,125,8.7,3364,39,16.9,98
1998,886,557,158,-141,170,9.2,3512,19,15.7,73
1999,833,745,-202,-282,-42,9.2,3432,35,16.8,87
2000,759,678,-170,-276,61,9.8,3632,29,17.5,67
2001,825,582,72,-249,199,10.0,3693,47,18.1,81
2002,834,576,71,-153,114,9.7,3618,21,15.3,70
2003,796,604,33,-169,73,9.5,3579,43,18.5,88
2004,836,598,43,-117,71,9.6,3629,15,16.2,69
2005,785,583,24,-170,96,9.6,3576,25,15.5,63
2006,806,597,28,-202,128,10.0,3697,44,17.3,55
2007,839,593,82,-171,127,9.5,3504,30,17.1,82
2008,921,590,146,-102,84,9.7,3687,20,16.0,74
2009,1042,609,263,-89,110,10.4,3874,38,17.7,75
2010,746,575,-7,-174,95,9.2,3509,26,16.1,79
2011,858,581,95,-90,124,9.4,3541,39,17.1,93
2012,687,551,-46,-254,82,8.9,3372,28,16.8,89
2013,966,554,249,-23,168,7.7,3082,19,14.6,111
2014,929,606,160,-63,71,9.5,3572,43,16.8,76
2015,994,563,264,-115,176,8.8,3294,17,16.2,79
2016,880,586,129,-140,165,8.8,3423,23,16.6,102
2016
2017,765,638,-52,-271,110,10.6,3905,40,17.5,61
2018,1053,615,260,-86,210,11.0,4035,44,18.0,53
2019,798,648,-39,-349,151,10.8,3990,53,18.0,64
2020,756,657,-74,-362,195,11.1,4104,59,19.5,50
2021,961,637,84,-198,131,9.6,3539,15,16.8,64
2022,928,580,175,-165,176,10.2,3743,32,17.4,48
2023,702,775,-351,-418,9,11.0,4023,49,19.1,52
2024,681,773,-341,-501,111,11.6,4288,65,19.5,51
2025,624,656,-209,-425,148,10.8,3962,63,18.1,73
2026,654,791,-400,-486,4,10.4,3892,49,18.3,74
2027,745,771,-277,-458,63,11.3,4166,40,17.3,48
2028,791,606,-3,-330,166,11.2,4096,41,17.4,30
2029,712,753,-309,-545,130,10.9,3991,47,19.2,57
2030,945,748,-38,-375,261,10.6,3898,52,18.0,64
2031,764,617,-30,-259,114,11.2,4108,53,18.6,48
2032,869,697,-14,-394,234,11.7,4303,81,20.5,47
2033,643,636,-170,-407,111,10.4,3865,59,18.8,77
2034,730,661,-136,-430,237,11.5,4230,55,18.9,44
2035,780,579,25,-223,115,10.1,3758,28,17.9,73
2036,682,652,-172,-419,146,10.9,4058,50,17.5,70
2037,727,604,-71,-345,138,11.1,4056,39,17.3,41
2038,787,598,9,-263,184,9.8,3614,35,17.4,62
2039,752,601,-25,-246,81,10.9,3990,49,18.2,49
2040,749,651,-88,-355,197,11.6,4260,53,18.4,26
2041,756,624,-49,-299,168,11.1,4091,48,19.0,43
2042,685,596,-100,-314,106,10.8,3949,41,18.3,55
2043,713,634,-94,-418,138,10.5,3827,51,17.7,64
2044,852,628,50,-228,114,10.4,3888,59,19.1,74
2045,602,613,-192,-366,180,9.6,3665,34,17.8,83
2046,720,627,-92,-338,68,10.8,3978,41,18.4,51
