year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1184,443,578,65,342,9.1,3310,2,14.4,32
1988,1005,450,402,11,189,9.4,3427,6,14.6,33
1989,1233,448,619,26,360,9.2,3356,1,14.0,36
1990,1128,452,515,-81,301,9.5,3493,7,14.6,28
1991,1019,551,230,-146,156,9.2,3368,5,13.9,22
1992,965,449,339,-97,256,9.3,3400,3,14.6,23
1993,1185,594,317,-148,273,9.5,3468,4,15.3,32
1994,1179,550,374,-72,242,9.1,3329,2,14.2,29
1995,1367,434,772,89,371,9.1,3313,0,14.2,31
1996,1078,616,176,-133,156,9.4,3451,3,15.0,32
1997,1092,601,222,-66,140,9.3,3394,2,14.1,20
1998,987,437,395,3,196,9.2,3368,0,14.4,36
1999,944,627,-14,-182,93,9.2,3375,0,13.6,29
2000,1181,582,361,-129,225,9.3,3395,4,14.8,34
2001,1206,414,635,156,273,9.3,3386,0,13.8,31
2002,1087,439,490,-3,293,9.6,3518,0,13.5,15
2003,1260,445,652,53,312,9.1,3329,1,14.2,34
2004,1056,463,414,-91,249,9.4,3420,1,14.6,35
2005,1191,434,600,26,253,9.1,3328,5,14.4,37
2006,1164,430,566,68,222,9.0,3300,1,13.5,35
2007,1033,429,449,0,310,9.5,3469,2,14.9,26
2008,1080,426,494,106,208,9.1,3325,0,13.7,28
2009,1161,427,570,49,250,9.1,3337,2,13.4,29
2010,1113,448,497,39,238,9.7,3562,0,14.5,16
2011,1160,456,539,-68,370,10.3,3744,1,14.8,11
2012,1304,445,704,200,270,9.6,3507,5,14.3,21
2013,1124,437,526,48,281,9.6,3499,0,14.6,20
2014,1213,440,616,95,257,9.3,3409,2,14.4,24
2015,982,444,383,-19,254,9.6,3492,3,14.8,23
2016,1036,413,468,20,254,9.4,3428,2,13.6,16
2016
2017,1124,452,511,-20,314,9.7,3543,2,14.5,25
2018,1078,439,476,22,239,10.0,3649,2,14.5,23
2019,1126,447,512,57,271,9.9,3630,1,13.6,9
2020,1137,445,527,105,208,10.0,3679,1,14.8,17
2021,1268,565,450,-84,292,10.3,3759,3,15.3,4
2022,1170,437,563,-2,276,9.5,3469,2,14.9,29
2023,1145,619,237,-116,175,9.7,3557,3,15.0,26
2024,1077,598,217,-186,246,10.2,3723,2,14.5,8
2025,1274,450,663,-62,474,10.3,3751,4,15.1,12
2026,1058,637,142,-172,158,10.1,3674,4,15.0,15
2027,1018,584,173,-158,201,9.8,3582,1,15.0,18
2028,1260,448,653,120,367,10.1,3703,3,14.8,14
2029,1152,693,131,-251,223,10.5,3824,12,15.5,15
2030,1127,548,300,-29,139,10.2,3733,2,14.9,18
2031,1267,449,651,7,413,9.9,3628,0,14.3,23
2032,1204,443,597,-35,383,9.9,3624,0,14.8,19
2033,1204,438,602,54,316,9.9,3597,2,14.4,15
2034,959,456,321,-116,218,10.2,3711,1,14.6,7
2035,1200,443,593,33,251,10.4,3785,4,15.7,14
2036,1165,441,561,13,323,9.9,3626,1,14.3,12
2037,1223,441,620,35,269,9.7,3549,4,14.8,16
2038,1094,441,490,21,303,9.7,3559,2,14.7,19
2039,1313,452,691,72,431,10.4,3806,5,15.5,15
2040,903,457,276,-45,231,10.1,3706,2,15.3,20
2041,1145,453,527,5,267,10.1,3676,3,15.1,8
2042,1105,445,499,4,303,10.4,3779,2,15.5,9
2043,1087,450,470,72,234,9.7,3532,3,14.3,21
2044,1121,444,517,-43,282,9.9,3611,2,15.3,11
2045,1383,450,765,128,341,9.9,3612,2,15.1,35
2046,1224,478,589,-25,377,10.3,3758,3,15.7,11
