year,annual-average-temperature
1987,10.8
1988,11.9
1989,11.2
1990,12.0
1991,10.2
1992,11.5
1993,10.9
1994,12.5
1995,11.0
1996,10.0
1997,11.2
1998,11.5
1999,11.5
2000,12.7
2001,11.9
2002,12.0
2003,11.4
2004,10.9
2005,10.5
2006,11.6
2007,12.5
2008,12.1
2009,12.2
2010,11.1
2011,11.9
2012,12.1
2013,11.7
2014,13.0
2015,12.3
2016,12.0

min,8
max,14
steps,7
decimal



