year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,326,648,-489,-535,-42,8.4,3608,57,18.0,119
1988,415,648,-410,-498,-45,9.3,3733,49,17.8,104
1989,460,655,-350,-480,-5,8.6,3412,50,16.8,117
1990,585,627,-219,-366,-2,9.2,3589,58,17.2,97
1991,426,729,-532,-550,-69,9.8,3772,81,17.6,100
1992,489,614,-294,-443,22,8.1,3525,53,17.9,110
1993,384,767,-623,-656,-82,10.2,4018,66,18.3,96
1994,531,733,-407,-546,20,9.5,3740,83,18.3,111
1995,543,632,-269,-455,-22,9.5,3767,46,18.1,87
1996,539,713,-386,-517,1,8.6,3552,53,16.9,111
1997,479,706,-436,-547,5,9.5,3697,70,19.6,112
1998,441,637,-379,-477,-17,9.1,3762,55,17.5,106
1999,534,709,-420,-512,-39,8.9,3566,65,18.8,117
2000,592,718,-354,-538,66,9.5,3691,67,16.6,117
2001,555,609,-224,-445,2,9.0,3671,67,19.3,114
2002,359,707,-516,-610,-11,9.1,3799,74,18.4,126
2003,476,624,-317,-408,10,9.3,3570,43,17.8,100
2004,453,700,-429,-530,-23,10.1,3953,89,20.1,100
2005,381,664,-433,-542,-24,8.5,3515,61,18.8,120
2006,508,686,-342,-508,-27,9.2,3751,69,19.2,124
2007,442,673,-398,-506,-39,8.7,3651,79,19.4,126
2008,419,668,-415,-535,18,9.1,3767,83,19.7,118
2009,443,646,-370,-479,24,8.8,3539,59,18.0,122
2010,547,673,-298,-562,-15,9.6,3839,67,18.6,101
2011,571,646,-249,-488,83,9.3,3702,65,17.6,114
2012,703,656,-120,-483,81,9.1,3716,67,18.7,115
2013,463,656,-374,-535,41,9.4,3830,74,18.9,111
2014,396,649,-421,-518,-24,8.9,3591,69,18.1,122
2015,360,679,-473,-562,-8,8.4,3454,79,19.0,144
2016,416,597,-359,-463,27,8.5,3353,53,15.6,118
2016
2017,486,674,-360,-534,7,10.7,4095,83,18.5,80
2018,501,667,-339,-502,72,9.7,3835,90,19.3,128
2019,384,655,-454,-549,-27,9.8,3834,78,18.2,108
2020,476,725,-415,-622,7,10.2,4203,82,18.4,90
2021,427,756,-556,-601,-3,10.1,3906,60,19.4,90
2022,531,622,-278,-432,54,9.2,3658,40,17.4,100
2023,311,794,-712,-693,-32,10.0,3972,105,19.9,104
2024,375,770,-599,-704,-3,9.6,3802,90,20.0,121
2025,645,682,-225,-517,109,11.7,4324,97,20.3,61
2026,618,687,-291,-535,93,9.7,3705,44,17.7,89
2027,495,723,-428,-616,27,10.0,3870,64,17.7,88
2028,406,684,-444,-585,3,10.0,3855,74,19.8,101
2029,348,801,-677,-679,-19,9.4,3786,79,19.6,118
2030,544,791,-481,-578,31,10.2,4097,88,18.5,112
2031,587,673,-259,-564,106,11.0,4163,91,19.9,88
2032,483,659,-349,-519,-27,10.5,4000,64,19.0,81
2033,460,678,-401,-567,-8,10.9,4131,86,19.6,73
2034,622,660,-224,-538,74,9.3,3643,79,18.8,119
2035,462,658,-370,-573,49,8.9,3691,71,18.8,114
2036,488,689,-381,-594,98,10.5,4005,82,19.4,104
2037,683,660,-156,-533,220,9.8,3752,55,18.4,110
2038,555,692,-298,-555,81,9.9,3862,79,19.8,109
2039,518,661,-304,-445,37,8.8,3676,81,19.9,124
2040,353,658,-482,-561,23,9.8,3829,54,17.9,107
2041,503,646,-305,-519,62,9.2,3625,58,18.0,122
2042,614,680,-239,-536,48,11.5,4252,80,19.2,57
2043,631,719,-288,-525,63,11.9,4453,99,19.2,67
2044,673,696,-189,-533,62,10.4,3990,87,20.0,92
2045,624,650,-205,-541,23,10.2,3892,69,18.8,109
2046,364,678,-497,-524,-44,10.1,3864,79,18.5,105
