year,annual-estival-days
1987,55
1988,54
1989,52
1990,61
1991,50
1992,65
1993,53
1994,83
1995,73
1996,59
1997,58
1998,61
1999,67
2000,73
2001,60
2002,83
2003,100
2004,55
2005,66
2006,61
2007,83
2008,89
2009,101
2010,71
2011,96
2012,115
2013,89
2014,84
2015,91
2016,90

min,16
max,130
steps,9
decimal
