year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,29,54,-161.7,6,17,-392.37,44,40,28
1988,21,38,-157,3,11,-349,43,51,23
1989,26,41,-198,5,10,-352,36,51,77
1990,28,29,-159,4,20,-259,50,44,140
1991,41,28,-200,5,13,-418,38,42,36
1992,21,53,-148,5,13,-315,48,44,69
1993,26,49,-240,5,20,-481,21,30,22
1994,33,33,-225,7,24,-410,35,46,68
1995,13,34,-126,3,10,-298,46,33,41
1996,17,46,-183,3,8,-367,42,43,57
1997,17,28,-147,7,31,-400,53,53,50
1998,21,29,-184,6,9,-334,33,59,74
1999,27,30,-196,1,28,-374,53,64,75
2000,31,34,-233,7,1,-379,40,46,41
2001,12,56,-124,2,15,-294,57,47,13
2002,30,58,-212,4,18,-428,17,50,5
2003,8,43,-139,5,17,-274,53,22,62
2004,35,27,-203,9,36,-410,32,46,74
2005,27,48,-188,6,25,-402,46,44,33
2006,26,53,-164,4,35,-372,37,43,51
2007,31,50,-177,7,31,-375,35,48,78
2008,21,37,-175,3,20,-362,36,45,7
2009,23,33,-194,7,5,-348,45,55,85
2010,24,35,-213,7,6,-403,38,41,30
2011,32,49,-175,5,11,-365,36,39,37
2012,31,49,-166,2,21,-338,44,38,35
2013,30,39,-181,5,22,-403,37,52,12
2014,29,41,-205,9,15,-392,39,57,65
2015,37,48,-210,8,20,-440,38,58,21
2016,30,40,-149,5,5,-361,50,48,43
2016
2017,45,27,-199,4,21,-430,34,28,24
2018,37,38,-195,5,25,-361,24,55,30
2019,29,45,-205,6,13,-410,39,40,28
2020,36,56,-227,7,25,-467,20,19,8
2021,13,28,-146,5,39,-421,42,26,20
2022,18,28,-172,7,8,-294,37,53,85
2023,47,46,-265,8,20,-521,32,44,17
2024,29,42,-242,9,20,-508,50,46,14
2025,41,12,-190,5,28,-372,34,31,49
2026,17,19,-174,6,12,-385,48,41,44
2027,35,28,-236,7,8,-453,25,33,25
2028,36,30,-196,6,34,-435,46,44,30
2029,34,56,-236,7,30,-504,29,46,20
2030,45,39,-255,3,17,-432,24,46,85
2031,31,20,-197,6,27,-412,40,40,53
2032,24,25,-213,2,20,-373,40,30,45
2033,34,18,-182,5,31,-422,48,31,12
2034,40,52,-195,7,22,-426,41,27,26
2035,16,50,-168,6,22,-413,43,48,11
2036,29,33,-213,7,22,-451,42,31,15
2037,20,37,-169,3,14,-381,42,39,32
2038,33,58,-185,5,23,-377,32,28,45
2039,25,52,-160,8,40,-311,45,44,135
2040,36,36,-193,7,16,-406,48,41,29
2041,22,46,-155,6,25,-392,40,39,13
2042,41,9,-182,3,26,-380,35,24,16
2043,46,24,-218,7,28,-382,23,21,99
2044,39,39,-201,8,40,-388,44,28,78
2045,9,28,-171,4,12,-376,35,41,5
2046,46,40,-194,3,28,-385,40,36,51

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
