year,annual-estival-days
1987,16
1988,9
1989,41
1990,36
1991,28
1992,22
1993,11
1994,31
1995,40
1996,22
1997,31
1998,23
1999,31
2000,19
2001,31
2002,15
2003,40
2004,31
2005,34
2006,38
2007,9
2008,20
2009,34
2010,32
2011,28
2012,26
2013,37
2014,19
2015,31
2016,29
