year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,643,536,-86,-159,-11,10.1,3715,9,16.0,49
1988,643,561,-92,-196,36,9.7,3608,28,17.7,61
1989,655,530,-74,-181,67,10.5,3838,15,16.3,44
1990,622,539,-92,-263,104,9.4,3471,9,16.3,63
1991,550,627,-348,-333,-27,10.0,3700,10,15.8,60
1992,653,510,-57,-205,103,10.4,3824,10,16.5,42
1993,618,702,-397,-411,-31,10.3,3806,14,16.2,51
1994,565,669,-384,-369,-1,10.4,3809,28,16.9,34
1995,536,555,-212,-327,79,10.6,3879,24,17.0,47
1996,669,674,-312,-292,-31,10.4,3817,18,17.0,53
1997,557,639,-369,-354,-29,10.1,3680,9,15.7,41
1998,549,565,-213,-327,66,9.9,3662,19,16.1,71
1999,564,660,-398,-340,-43,10.1,3707,18,16.1,45
2000,618,633,-271,-347,40,9.3,3461,14,15.9,63
2001,512,542,-221,-282,67,10.8,3952,25,18.0,38
2002,580,550,-165,-300,84,9.8,3652,11,16.5,65
2003,508,587,-251,-289,1,10.1,3718,33,18.4,64
2004,600,561,-167,-224,6,10.3,3799,15,16.8,57
2005,737,565,-16,-166,99,9.8,3653,21,16.6,58
2006,490,540,-250,-287,3,10.6,3913,15,16.7,44
2007,609,563,-150,-265,91,9.9,3645,27,17.2,53
2008,688,555,-45,-139,26,10.5,3850,20,17.5,48
2009,677,573,-89,-306,138,10.6,3868,24,16.4,38
2010,640,544,-94,-238,69,10.5,3846,13,16.0,27
2011,564,534,-162,-237,55,9.5,3517,14,16.1,68
2012,567,537,-158,-222,49,9.7,3568,27,17.5,56
2013,654,547,-82,-182,44,10.7,3934,25,17.2,37
2014,580,534,-145,-209,12,10.2,3797,9,16.4,45
2015,509,553,-217,-351,82,9.5,3498,9,15.1,60
2016,584,523,-107,-258,78,10.0,3667,20,16.5,36
2016
2017,611,585,-175,-347,90,11.4,4178,27,18.4,27
2018,614,563,-146,-229,94,10.7,3911,23,17.1,37
2019,619,620,-193,-301,69,11.2,4080,27,17.7,37
2020,615,581,-151,-312,126,11.0,4038,21,17.2,30
2021,623,666,-303,-377,61,11.0,4031,27,17.4,37
2022,532,589,-262,-396,93,11.5,4226,28,17.4,39
2023,611,717,-442,-448,-28,11.8,4306,18,17.3,22
2024,653,681,-325,-383,60,11.3,4156,27,17.9,24
2025,484,590,-296,-366,53,11.8,4322,36,17.5,23
2026,620,745,-458,-423,26,11.5,4202,25,17.7,29
2027,649,716,-332,-442,24,10.8,3982,39,17.5,49
2028,688,617,-140,-338,149,11.8,4327,25,16.9,20
2029,565,723,-487,-481,-19,11.1,4082,36,18.0,47
2030,637,677,-332,-411,55,11.1,4072,24,17.4,41
2031,775,533,41,-243,196,10.8,3992,12,16.2,39
2032,687,574,-82,-235,144,10.8,3991,41,18.6,48
2033,730,552,-19,-212,114,11.0,4060,21,17.3,47
2034,590,623,-243,-336,79,11.5,4192,44,17.4,28
2035,583,624,-243,-343,55,12.3,4494,54,19.1,23
2036,602,563,-163,-326,56,11.1,4069,35,18.0,40
2037,625,576,-156,-238,71,11.6,4230,26,17.4,38
2038,635,619,-183,-301,105,11.1,4099,41,18.4,46
2039,502,540,-223,-307,34,10.1,3706,17,16.9,51
2040,599,538,-123,-258,60,9.7,3590,10,16.3,49
2041,753,535,21,-174,162,10.1,3696,8,16.9,52
2042,575,536,-141,-248,102,11.1,4065,15,17.2,24
2043,706,562,-56,-215,96,11.3,4148,20,16.4,26
2044,746,567,-24,-242,141,11.4,4157,17,17.2,29
2045,601,566,-165,-295,100,10.8,3965,27,17.2,44
2046,474,569,-287,-376,43,10.5,3870,21,17.5,57
