year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1852,691,812,-65,286,13.3,4869,39,19.0,1
1988,1697,683,669,-155,407,13.1,4765,35,18.7,12
1989,1555,682,518,-340,282,13.6,4950,34,18.7,5
1990,1426,696,384,-200,100,13.9,5075,39,19.4,1
1991,1574,852,262,-491,373,13.4,4899,37,18.9,7
1992,1429,700,378,-261,475,13.7,5015,41,19.3,1
1993,1535,769,324,-347,288,12.9,4724,28,18.4,7
1994,1388,881,37,-416,316,13.8,5067,43,19.2,6
1995,1553,723,498,-332,373,13.9,5059,53,20.0,3
1996,2036,836,767,-279,611,13.8,5021,42,18.9,4
1997,1254,823,-21,-478,195,13.8,5027,38,18.9,10
1998,1878,730,810,-328,545,14.1,5170,61,19.3,4
1999,2191,801,963,-79,564,13.4,4903,55,19.6,2
2000,1546,813,274,-266,323,13.6,4981,48,18.3,3
2001,1788,686,750,-142,334,14.2,5186,46,19.4,2
2002,1102,695,63,-472,328,13.6,4960,48,20.0,2
2003,1709,690,684,-268,185,13.0,4746,27,18.4,9
2004,1466,741,359,-329,258,13.3,4845,41,18.6,2
2005,2092,675,1096,-122,736,13.2,4801,37,19.3,2
2006,2084,712,1067,-89,507,13.9,5092,33,18.5,1
2007,1552,727,484,-258,167,13.4,4906,38,19.0,5
2008,1575,717,518,-299,618,13.6,4981,34,18.9,4
2009,1754,733,670,-167,400,13.8,5030,50,19.5,6
2010,1631,705,579,11,469,13.3,4870,51,19.7,6
2011,1641,714,577,-144,280,13.8,5030,48,19.8,5
2012,1533,738,425,-190,155,14.8,5385,70,20.4,3
2013,1623,692,595,-195,354,13.7,4989,31,18.5,0
2014,2018,700,970,-274,760,14.2,5188,49,19.6,4
2015,2271,716,1219,131,670,13.9,5059,53,20.1,5
2016,1679,720,614,-359,441,14.0,5092,56,19.8,2
2016
2017,1498,796,361,-476,254,15.0,5479,85,21.3,1
2018,1230,786,95,-442,164,14.5,5295,81,20.7,2
2019,1187,775,37,-480,144,15.1,5495,79,20.8,0
2020,1169,755,74,-491,179,14.0,5134,46,18.8,0
2021,1429,875,115,-431,168,14.2,5188,48,19.4,1
2022,1239,770,112,-552,479,15.0,5489,67,19.4,0
2023,1205,896,-120,-653,351,14.6,5346,61,19.3,0
2024,1622,873,315,-435,409,14.3,5236,63,20.0,1
2025,1412,795,269,-534,342,15.2,5559,85,20.9,0
2026,1175,892,-154,-732,252,14.7,5383,55,19.3,1
2027,1647,798,408,-407,229,13.7,4988,45,18.0,1
2028,1331,749,208,-425,456,15.0,5490,69,20.0,1
2029,1470,879,178,-563,351,15.3,5598,84,20.4,0
2030,1536,973,108,-514,174,15.5,5655,103,22.2,1
2031,1272,788,135,-463,235,15.6,5704,98,20.3,0
2032,1142,739,30,-337,300,14.5,5324,64,20.0,0
2033,1269,772,135,-507,239,14.6,5315,69,20.5,0
2034,1515,746,395,-281,208,14.5,5277,57,19.9,1
2035,1503,712,458,-328,318,14.3,5208,63,20.1,0
2036,1648,711,588,-299,473,14.5,5289,53,19.7,1
2037,1561,767,445,-351,277,14.4,5272,55,20.0,0
2038,1388,763,265,-377,115,15.1,5517,93,21.8,0
2039,1372,728,316,-326,316,14.3,5220,57,19.5,2
2040,1453,788,328,-496,410,14.6,5357,69,20.7,1
2041,1052,745,-54,-446,97,15.0,5485,71,20.1,1
2042,1454,770,356,-369,335,14.7,5380,71,19.8,2
2043,1314,723,233,-377,347,14.6,5341,60,19.8,2
2044,1421,765,313,-385,292,15.0,5473,77,20.9,1
2045,1363,768,252,-571,238,14.8,5409,80,20.9,0
2046,1491,744,410,-387,327,14.3,5218,49,19.7,0
