year,annual-frozen-days
1987,49
1988,23
1989,23
1990,10
1991,44
1992,41
1993,41
1994,31
1995,47
1996,61
1997,50
1998,27
1999,24
2000,15
2001,45
2002,23
2003,41
2004,16
2005,34
2006,31
2007,22
2008,39
2009,33
2010,67
2011,29
2012,45
2013,53
2014,28
2015,30
2016,37
