year,annual-estival-days
1987,3
1988,1
1989,11
1990,8
1991,4
1992,3
1993,0
1994,7
1995,23
1996,7
1997,12
1998,2
1999,6
2000,3
2001,4
2002,1
2003,0
2004,2
2005,3
2006,17
2007,1
2008,1
2009,1
2010,4
2011,4
2012,0
2013,7
2014,2
2015,2
2016,4
