year,annual-average-temperature
1987,8.6
1988,9.4
1989,10.1
1990,10.3
1991,9.3
1992,9.3
1993,8.8
1994,9.5
1995,9.9
1996,8.5
1997,9.7
1998,9.7
1999,9.9
2000,9.5
2001,9.5
2002,10.1
2003,9.9
2004,9.9
2005,9.8
2006,10.1
2007,9.9
2008,9.4
2009,9.6
2010,8.4
2011,10.0
2012,9.0
2013,9.2
2014,10.2
2015,9.5
2016,9.5
