year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,35,0,-510,0,24,-827,16,3,27
1988,22,0,-533,6,41,-822,16,4,3
1989,21,0,-569,5,46,-784,7,2,0
1990,24,0,-499,3,41,-822,27,0,30
1991,15,0,-596,1,17,-801,4,5,22
1992,3,0,-467,9,31,-769,17,0,4
1993,28,0,-572,2,28,-820,18,0,1
1994,19,0,-525,7,35,-791,14,14,0
1995,11,0,-407,6,29,-757,15,3,5
1996,24,0,-557,6,22,-787,19,0,13
1997,11,0,-528,8,27,-796,12,0,27
1998,21,0,-565,2,13,-771,5,3,13
1999,20,0,-548,5,33,-821,6,0,0
2000,21,0,-559,3,43,-797,15,1,53
2001,12,0,-529,7,45,-757,17,4,23
2002,20,0,-538,4,22,-764,24,0,14
2003,25,0,-488,5,31,-787,15,5,8
2004,30,0,-505,4,37,-828,9,8,93
2005,18,0,-467,6,46,-799,21,1,16
2006,21,0,-475,7,37,-780,11,1,1
2007,15,0,-471,2,38,-765,31,0,2
2008,22,0,-459,8,36,-754,17,0,42
2009,18,0,-470,9,22,-720,16,1,1
2010,15,0,-522,5,23,-784,18,0,13
2011,29,0,-495,7,37,-807,19,3,4
2012,16,0,-469,8,28,-770,18,0,2
2013,16,0,-548,8,53,-833,2,4,33
2014,8,0,-505,6,25,-730,13,2,72
2015,28,0,-564,10,35,-788,6,6,33
2016,20,0,-535,4,32,-806,16,2,0
2016
2017,35,0,-510,0,24,-827,16,3,27
2018,22,0,-533,6,41,-822,16,4,3
2019,21,0,-569,5,46,-784,7,2,0
2020,24,0,-499,3,41,-822,27,0,30
2021,15,0,-596,1,17,-801,4,5,22
2022,3,0,-467,9,31,-769,17,0,4
2023,28,0,-572,2,28,-820,18,0,1
2024,19,0,-525,7,35,-791,14,14,0
2025,11,0,-407,6,29,-757,15,3,5
2026,24,0,-557,6,22,-787,19,0,13
2027,11,0,-528,8,27,-796,12,0,27
2028,21,0,-565,2,13,-771,5,3,13
2029,20,0,-548,5,33,-821,6,0,0
2030,21,0,-559,3,43,-797,15,1,53
2031,12,0,-529,7,45,-757,17,4,23
2032,20,0,-538,4,22,-764,24,0,14
2033,25,0,-488,5,31,-787,15,5,8
2034,30,0,-505,4,37,-828,9,8,93
2035,18,0,-467,6,46,-799,21,1,16
2036,21,0,-475,7,37,-780,11,1,1
2037,15,0,-471,2,38,-765,31,0,2
2038,22,0,-459,8,36,-754,17,0,42
2039,18,0,-470,9,22,-720,16,1,1
2040,15,0,-522,5,23,-784,18,0,13
2041,29,0,-495,7,37,-807,19,3,4
2042,16,0,-469,8,28,-770,18,0,2
2043,16,0,-548,8,53,-833,2,4,33
2044,8,0,-505,6,25,-730,13,2,72
2045,28,0,-564,10,35,-788,6,6,33
2046,20,0,-535,4,32,-806,16,2,0

min,,,,0,,,0
max,,,,12,,,40
steps,,,,13,,,11
decimal
