year,annual-average-temperature
1987,17.2
1988,16.6
1989,17.7
1990,17.5
1991,17.3
1992,17.6
1993,16.5
1994,17.3
1995,18.7
1996,17.0
1997,17.9
1998,17.4
1999,17.2
2000,17.1
2001,17.6
2002,17.4
2003,17.7
2004,17.3
2005,17.1
2006,17.8
2007,16.9
2008,16.8
2009,17.9
2010,17.2
2011,17.5
2012,17.0
2013,17.4
2014,17.8
2015,18.1
2016,18.0

min,2400,12
max,3600,21
steps,9,10
decimal
