year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,470,1079,-974,-1013,42,17.5,6385,155,25.6,12
1988,461,1082,-1011,-1023,5,17.7,6453,157,26.3,4
1989,362,1097,-1137,-1063,29,18.5,6745,163,26.7,3
1990,372,1068,-1086,-999,-30,17.7,6491,157,26.4,2
1991,409,1106,-1150,-1056,-95,17.7,6455,175,25.6,6
1992,386,1030,-1049,-970,-10,17.9,6535,155,26.0,7
1993,243,1095,-1291,-1030,-67,18.4,6733,177,26.8,5
1994,549,1129,-1050,-1096,-18,18.3,6711,167,27.2,14
1995,470,1006,-907,-912,-19,16.9,6167,137,24.4,8
1996,392,1056,-1104,-987,-56,18.2,6646,150,23.9,0
1997,369,1092,-1199,-991,-187,17.6,6441,157,24.8,0
1998,402,1058,-1040,-988,-39,17.2,6296,161,24.8,11
1999,432,1115,-1121,-1086,-127,18.4,6729,169,26.5,2
2000,387,1106,-1180,-985,-108,18.1,6589,159,26.6,1
2001,382,1049,-1055,-995,-15,18.4,6725,158,27.6,7
2002,356,1025,-1104,-960,-78,17.7,6470,165,25.5,6
2003,386,1074,-1092,-968,-41,18.0,6581,167,26.0,6
2004,522,1081,-985,-906,-134,18.5,6750,174,26.0,8
2005,585,1055,-857,-976,74,17.8,6505,156,26.9,11
2006,413,1097,-1085,-994,-40,18.4,6718,159,27.2,3
2007,524,1029,-903,-961,0,17.5,6396,152,26.6,6
2008,536,1042,-895,-869,98,17.8,6513,145,26.0,0
2009,329,1024,-1106,-952,-131,17.8,6480,166,25.5,4
2010,437,1054,-1015,-1006,-17,17.9,6565,162,25.3,2
2011,348,1062,-1129,-967,-65,18.4,6734,168,26.5,3
2012,425,1050,-1006,-990,7,17.8,6490,148,26.4,0
2013,482,1113,-1012,-1065,-108,18.2,6642,162,26.5,4
2014,367,1020,-1051,-913,-128,17.7,6476,166,26.0,2
2015,427,1083,-1056,-1022,-31,17.8,6511,165,26.0,9
2016,489,1072,-1017,-997,77,18.5,6750,178,26.6,2
2016
2017,470,1079,-974,-1013,42,17.5,6385,155,25.6,12
2018,461,1082,-1011,-1023,5,17.7,6453,157,26.3,4
2019,362,1097,-1137,-1063,29,18.5,6745,163,26.7,3
2020,372,1068,-1086,-999,-30,17.7,6491,157,26.4,2
2021,409,1106,-1150,-1056,-95,17.7,6455,175,25.6,6
2022,386,1030,-1049,-970,-10,17.9,6535,155,26.0,7
2023,243,1095,-1291,-1030,-67,18.4,6733,177,26.8,5
2024,549,1129,-1050,-1096,-18,18.3,6711,167,27.2,14
2025,470,1006,-907,-912,-19,16.9,6167,137,24.4,8
2026,392,1056,-1104,-987,-56,18.2,6646,150,23.9,0
2027,369,1092,-1199,-991,-187,17.6,6441,157,24.8,0
2028,402,1058,-1040,-988,-39,17.2,6296,161,24.8,11
2029,432,1115,-1121,-1086,-127,18.4,6729,169,26.5,2
2030,387,1106,-1180,-985,-108,18.1,6589,159,26.6,1
2031,382,1049,-1055,-995,-15,18.4,6725,158,27.6,7
2032,356,1025,-1104,-960,-78,17.7,6470,165,25.5,6
2033,386,1074,-1092,-968,-41,18.0,6581,167,26.0,6
2034,522,1081,-985,-906,-134,18.5,6750,174,26.0,8
2035,585,1055,-857,-976,74,17.8,6505,156,26.9,11
2036,413,1097,-1085,-994,-40,18.4,6718,159,27.2,3
2037,524,1029,-903,-961,0,17.5,6396,152,26.6,6
2038,536,1042,-895,-869,98,17.8,6513,145,26.0,0
2039,329,1024,-1106,-952,-131,17.8,6480,166,25.5,4
2040,437,1054,-1015,-1006,-17,17.9,6565,162,25.3,2
2041,348,1062,-1129,-967,-65,18.4,6734,168,26.5,3
2042,425,1050,-1006,-990,7,17.8,6490,148,26.4,0
2043,482,1113,-1012,-1065,-108,18.2,6642,162,26.5,4
2044,367,1020,-1051,-913,-128,17.7,6476,166,26.0,2
2045,427,1083,-1056,-1022,-31,17.8,6511,165,26.0,9
2046,489,1072,-1017,-997,77,18.5,6750,178,26.6,2
