year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,15,0,-107,8,0,-422,63,36,132
1988,14,6,-216,9,0,-513,53,4,53
1989,12,5,-73,7,3,-375,59,27,105
1990,2,4,-138,8,4,-396,67,23,101
1991,19,1,-233,7,5,-498,60,20,158
1992,13,0,-148,8,0,-409,67,23,56
1993,20,1,-117,6,0,-428,61,12,93
1994,27,1,-258,7,1,-558,61,5,92
1995,19,6,-172,7,1,-399,40,25,129
1996,26,3,-190,7,2,-510,52,21,48
1997,19,5,-247,8,0,-501,46,17,207
1998,21,2,-172,6,1,-393,53,29,114
1999,18,1,-186,8,5,-490,64,13,81
2000,13,1,-175,7,0,-473,47,5,66
2001,34,6,-163,7,5,-471,42,26,80
2002,16,0,-155,9,0,-478,57,25,45
2003,14,7,-109,5,1,-333,70,17,130
2004,19,0,-220,8,2,-522,59,23,100
2005,15,2,-144,5,5,-420,65,23,45
2006,24,0,-221,7,3,-513,57,7,92
2007,9,2,-182,8,2,-441,51,17,68
2008,14,2,-149,6,0,-397,51,13,112
2009,14,4,-156,8,2,-449,71,15,62
2010,25,3,-197,6,5,-458,50,24,143
2011,30,3,-159,10,4,-478,52,26,40
2012,21,4,-23,7,0,-341,64,16,68
2013,30,10,-237,9,0,-529,50,29,121
2014,30,0,-114,6,2,-448,49,14,75
2015,7,2,-100,4,0,-392,60,31,135
2016,16,2,-144,7,3,-471,70,14,79
2016
2017,28,0,-219,8,9,-555,35,2,166
2018,28,2,-145,4,6,-398,40,16,122
2019,44,11,-289,10,2,-598,32,5,23
2020,24,3,-111,8,3,-418,56,9,227
2021,22,0,-257,5,6,-596,56,0,86
2022,25,0,-265,5,7,-544,50,7,89
2023,28,7,-295,10,3,-656,44,13,12
2024,35,5,-254,5,18,-581,48,17,15
2025,26,5,-199,7,5,-520,48,15,108
2026,20,1,-162,8,3,-519,54,12,0
2027,35,0,-162,7,8,-468,46,8,115
2028,32,10,-283,5,0,-523,32,8,136
2029,34,0,-197,7,9,-555,50,24,119
2030,19,11,-243,8,9,-582,53,18,245
2031,44,0,-277,7,13,-595,42,15,112
2032,28,7,-219,8,6,-507,53,2,200
2033,46,1,-266,9,10,-599,42,22,35
2034,17,1,-231,10,0,-539,54,7,54
2035,44,2,-266,9,9,-588,24,6,73
2036,29,0,-251,7,5,-558,51,18,124
2037,27,8,-180,7,16,-500,38,19,126
2038,23,1,-206,9,1,-499,47,6,104
2039,25,0,-191,6,13,-479,49,3,176
2040,41,3,-185,7,16,-538,28,13,111
2041,36,0,-258,8,6,-569,44,3,80
2042,24,0,-227,5,11,-565,50,7,149
2043,36,2,-265,7,10,-515,43,27,204
2044,26,2,-137,6,7,-434,47,9,104
2045,26,0,-156,6,10,-478,49,18,154
2046,41,1,-222,8,11,-573,48,1,162

min,,0
max,,12
steps,,8
decimal
