year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,973,808,-136,-431,125,11.0,4066,54,18.9,70
1988,771,833,-338,-591,98,10.7,3938,47,18.3,67
1989,726,822,-369,-450,64,10.6,3874,43,18.4,71
1990,898,800,-192,-463,82,10.6,3906,31,18.4,71
1991,884,884,-337,-577,174,11.5,4215,50,18.6,52
1992,711,787,-374,-545,123,11.2,4114,44,18.5,52
1993,775,827,-380,-448,103,11.2,4103,53,18.6,41
1994,736,904,-526,-640,103,11.9,4369,68,19.3,35
1995,1035,811,-53,-390,252,10.8,3972,48,17.8,75
1996,952,888,-233,-570,253,11.0,4021,67,19.2,71
1997,909,886,-313,-399,56,11.1,4083,56,18.2,65
1998,950,784,-117,-420,130,11.2,4117,54,19.0,60
1999,615,870,-598,-577,57,11.4,4182,57,19.1,57
2000,775,890,-475,-470,-91,12.1,4435,57,19.3,44
2001,927,863,-213,-536,70,11.1,4084,73,19.3,81
2002,961,815,-161,-514,212,11.2,4166,56,19.0,54
2003,796,781,-262,-438,175,10.4,3868,35,18.1,79
2004,740,818,-403,-579,78,11.8,4317,52,18.8,39
2005,948,817,-151,-419,126,10.7,3943,50,19.3,72
2006,827,846,-321,-536,156,11.4,4214,64,18.8,43
2007,784,806,-325,-522,37,11.6,4255,49,19.0,53
2008,777,830,-350,-476,85,11.5,4213,47,18.6,49
2009,622,810,-482,-574,114,10.5,3889,43,18.5,64
2010,891,862,-267,-496,33,11.5,4232,73,20.7,61
2011,727,843,-416,-568,63,11.2,4146,86,20.8,87
2012,855,824,-247,-421,26,10.8,4035,56,18.7,60
2013,620,856,-523,-615,101,11.2,4129,62,18.8,70
2014,919,851,-225,-491,274,11.7,4304,65,19.5,54
2015,1132,818,23,-371,216,11.0,4037,38,17.9,61
2016,716,799,-366,-490,81,11.0,4039,52,19.3,59
2016
2017,653,849,-498,-563,31,12.6,4592,74,19.5,25
2018,800,848,-354,-451,7,12.6,4596,74,20.3,40
2019,549,914,-671,-723,-13,13.0,4769,91,19.8,36
2020,881,817,-237,-300,3,11.7,4287,52,19.5,44
2021,671,939,-612,-701,99,12.8,4667,85,21.9,29
2022,730,839,-420,-608,163,12.7,4634,74,19.8,34
2023,586,921,-661,-832,205,12.2,4448,86,20.8,55
2024,663,929,-600,-748,124,11.8,4350,87,21.2,69
2025,583,848,-550,-612,57,11.6,4226,72,19.7,67
2026,650,890,-561,-676,98,12.2,4437,71,20.4,54
2027,946,904,-309,-547,101,12.7,4623,70,19.3,31
2028,743,852,-395,-584,198,12.2,4503,70,19.6,66
2029,895,930,-368,-631,170,12.4,4535,83,21.5,56
2030,924,918,-322,-551,84,11.6,4263,65,20.1,58
2031,698,903,-511,-647,22,13.0,4733,88,21.2,45
2032,837,847,-299,-487,167,12.4,4540,77,20.9,37
2033,692,914,-525,-733,113,12.1,4420,90,20.5,69
2034,731,845,-426,-659,142,12.3,4476,67,20.0,36
2035,695,929,-535,-732,141,13.4,4903,96,21.7,25
2036,688,886,-499,-564,68,11.9,4371,78,21.2,69
2037,720,912,-479,-578,114,12.4,4544,74,21.8,58
2038,638,846,-504,-536,27,12.0,4401,70,20.0,42
2039,771,844,-357,-507,184,12.0,4382,75,21.7,50
2040,607,941,-644,-618,-23,13.1,4826,97,21.8,59
2041,628,886,-564,-700,33,12.9,4707,90,21.0,30
2042,709,877,-477,-597,148,12.3,4511,70,20.6,38
2043,874,861,-271,-520,204,11.9,4354,75,20.5,67
2044,685,839,-489,-491,-47,12.9,4733,69,20.4,30
2045,868,837,-252,-502,262,11.7,4260,76,21.1,71
2046,675,892,-518,-598,129,12.6,4607,88,21.1,41
