year,annual-average-temperature
1987,11.8
1988,12.3
1989,12.8
1990,12.7
1991,12.2
1992,11.8
1993,11.5
1994,13.2
1995,12.2
1996,11.8
1997,13.0
1998,12.3
1999,12.6
2000,12.8
2001,12.9
2002,13.0
2003,13.2
2004,12.6
2005,12.2
2006,13.2
2007,13.2
2008,12.7
2009,13.3
2010,11.8
2011,13.5
2012,13.2
2013,11.6
2014,12.6
2015,12.7
2016,12.3
