year,annual-frozen-days
1987,66
1988,60
1989,69
1990,70
1991,71
1992,35
1993,39
1994,47
1995,64
1996,57
1997,49
1998,72
1999,68
2000,55
2001,56
2002,36
2003,63
2004,64
2005,85
2006,73
2007,54
2008,53
2009,51
2010,75
2011,52
2012,51
2013,108
2014,71
2015,80
2016,103
