year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,616,607,-179,-294,74,9.8,3667,26,16.0,64
1988,683,594,-105,-246,111,10.4,3918,32,17.7,63
1989,659,570,-107,-242,87,10.0,3726,39,18.6,76
1990,769,599,-22,-229,129,10.3,3799,32,17.2,68
1991,620,692,-314,-372,58,10.0,3729,33,17.9,60
1992,602,564,-170,-289,49,9.7,3634,36,17.4,70
1993,674,661,-290,-318,-1,9.8,3638,14,16.1,49
1994,729,711,-247,-401,51,10.3,3852,30,17.4,41
1995,538,552,-189,-272,41,10.0,3674,13,15.9,47
1996,604,707,-377,-400,-3,10.5,3870,32,17.0,52
1997,601,676,-322,-380,51,10.0,3723,16,16.8,55
1998,701,565,-45,-305,131,9.9,3681,23,16.7,72
1999,498,730,-537,-439,-81,10.1,3727,22,16.9,58
2000,591,677,-353,-367,-13,10.2,3753,23,16.0,67
2001,741,549,8,-190,136,9.7,3580,18,16.6,67
2002,625,585,-150,-295,85,10.4,3851,22,16.8,53
2003,565,605,-237,-334,92,10.9,4045,46,17.3,40
2004,592,561,-169,-270,44,10.1,3717,29,16.7,54
2005,645,560,-94,-214,18,10.1,3720,25,16.8,49
2006,659,548,-61,-206,64,9.9,3661,22,17.3,60
2007,526,616,-290,-352,35,11.1,4074,51,18.8,45
2008,646,600,-143,-224,37,10.4,3832,35,16.6,55
2009,587,598,-202,-344,61,10.6,3896,28,16.8,52
2010,653,615,-145,-271,65,10.6,3903,47,18.7,52
2011,654,568,-115,-240,38,10.0,3694,26,16.9,61
2012,574,569,-176,-279,55,9.7,3684,36,18.2,88
2013,579,606,-208,-357,72,10.0,3702,34,17.1,79
2014,592,576,-173,-257,43,9.9,3691,31,16.6,69
2015,647,580,-103,-329,102,9.9,3628,23,16.7,65
2016,674,585,-87,-292,141,10.0,3681,27,16.9,59
2016
2017,511,606,-300,-383,70,11.3,4178,45,16.6,46
2018,530,651,-324,-437,46,11.8,4325,55,18.4,42
2019,436,655,-400,-532,68,11.4,4184,65,19.2,55
2020,476,623,-350,-397,39,11.2,4105,43,18.3,46
2021,606,724,-367,-430,6,10.5,3856,51,17.9,66
2022,730,565,-41,-248,186,11.3,4117,32,17.3,26
2023,512,769,-555,-561,-7,10.9,4062,38,17.7,60
2024,562,687,-417,-455,52,11.2,4103,43,18.0,30
2025,605,602,-176,-371,161,11.1,4111,31,17.6,30
2026,683,750,-325,-397,91,11.2,4125,47,17.5,44
2027,647,669,-292,-345,39,11.3,4140,32,17.9,40
2028,777,625,-31,-351,185,11.3,4166,59,18.9,33
2029,635,774,-435,-467,44,11.8,4310,54,19.0,35
2030,615,722,-392,-531,69,11.5,4228,44,18.0,43
2031,553,598,-236,-335,64,10.6,3879,42,18.0,61
2032,592,624,-221,-330,42,11.6,4253,56,18.7,45
2033,763,606,-53,-244,128,11.4,4190,48,19.0,48
2034,546,609,-270,-343,81,11.0,4050,45,18.5,47
2035,781,607,-15,-337,194,11.7,4260,34,17.8,25
2036,606,629,-213,-434,158,11.5,4206,47,18.6,37
2037,499,657,-362,-446,41,11.8,4321,69,19.5,46
2038,755,600,-45,-271,130,11.3,4141,36,17.5,45
2039,541,628,-271,-342,13,11.2,4103,44,17.9,48
2040,552,629,-277,-416,65,11.3,4163,54,18.2,39
2041,558,597,-236,-351,63,11.3,4145,41,18.2,34
2042,553,571,-196,-285,54,10.6,3903,39,17.9,34
2043,569,619,-229,-383,27,10.7,3909,41,17.8,50
2044,744,610,-52,-255,134,11.1,4070,60,18.8,39
2045,706,612,-110,-275,78,11.6,4247,53,18.6,40
2046,651,635,-166,-293,111,11.4,4199,54,18.5,47

min,500,500,,,,8,3000,,14
max,1000,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



