year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,9,3,-97,5,0,-265,64,23,138
1988,9,3,-48,4,3,-200,62,28,100
1989,10,2,-71,1,2,-233,74,21,91
1990,7,1,-71,2,5,-167,56,29,111
1991,5,8,-93,2,2,-261,79,24,61
1992,12,0,-88,5,2,-236,69,24,83
1993,4,1,-90,3,0,-239,72,18,86
1994,4,1,-90,3,1,-304,73,24,85
1995,6,2,-101,4,0,-256,61,13,96
1996,10,0,-163,5,1,-298,57,15,93
1997,6,1,-141,2,2,-314,70,28,87
1998,7,4,-125,6,0,-252,56,21,53
1999,8,1,-131,4,0,-347,70,27,89
2000,7,3,-63,3,1,-249,55,16,63
2001,1,4,-27,4,1,-158,78,18,125
2002,7,0,-62,2,2,-221,59,17,65
2003,22,5,-64,3,3,-263,54,15,45
2004,9,2,-57,5,1,-226,74,7,110
2005,4,0,-52,2,0,-189,69,14,117
2006,0,5,-57,3,0,-173,75,16,97
2007,14,0,-87,4,3,-285,52,21,63
2008,15,0,-42,5,0,-226,54,22,116
2009,6,2,-111,6,2,-291,61,25,71
2010,14,6,-63,6,8,-255,63,12,103
2011,12,3,-46,4,0,-197,71,21,90
2012,6,7,-54,1,5,-168,77,24,99
2013,19,4,-135,4,10,-311,59,36,99
2014,15,4,-3,5,1,-185,61,22,70
2015,6,7,-92,4,0,-253,66,18,71
2016,9,5,-105,5,0,-303,63,18,88
2016
2017,28,1,-152,7,4,-338,42,21,42
2018,27,2,-174,6,4,-359,41,8,96
2019,32,2,-226,5,3,-447,41,21,40
2020,15,3,-132,8,2,-343,53,16,89
2021,25,8,-152,3,3,-373,45,17,80
2022,8,0,-76,5,1,-225,55,5,107
2023,14,2,-199,5,4,-447,53,17,67
2024,16,0,-161,3,0,-376,64,10,44
2025,11,1,-114,5,2,-295,57,13,72
2026,22,0,-159,4,4,-310,58,3,179
2027,4,2,-86,3,1,-296,71,16,61
2028,18,0,-80,8,2,-271,52,10,108
2029,25,5,-185,4,1,-390,43,3,95
2030,23,0,-200,4,2,-431,45,23,46
2031,17,2,-113,5,3,-301,61,20,60
2032,23,0,-90,4,12,-268,55,11,109
2033,19,9,-30,2,4,-209,67,12,76
2034,20,6,-75,6,4,-292,64,17,61
2035,14,2,-99,7,2,-241,50,3,68
2036,23,0,-157,4,5,-364,61,4,30
2037,19,4,-160,9,5,-354,50,16,95
2038,10,1,-109,3,2,-253,57,13,125
2039,19,4,-115,5,2,-299,48,20,88
2040,18,2,-138,6,3,-345,43,16,87
2041,10,8,-156,6,2,-303,65,1,109
2042,12,0,-79,6,1,-241,65,6,108
2043,22,3,-76,4,2,-285,51,13,20
2044,17,1,-39,1,3,-173,52,15,98
2045,26,1,-85,3,2,-240,47,14,65
2046,19,5,-73,4,3,-233,51,6,97

min,,,,0
max,,,,14
steps,,,,8
decimal



