year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,11,2,-11,2,4,-138,70,13,93
1988,1,4,-50,4,0,-186,78,11,80
1989,7,0,-38,2,0,-47,68,9,122
1990,0,2,-103,3,0,-195,78,24,124
1991,3,0,-83,1,0,-268,86,27,104
1992,3,0,-12,2,0,-85,77,14,102
1993,4,3,-138,2,0,-304,77,9,71
1994,2,0,-130,7,0,-266,82,13,106
1995,0,1,-11,3,1,-62,84,18,108
1996,3,1,-111,2,0,-224,75,19,153
1997,1,2,-108,5,1,-284,68,14,74
1998,1,0,-35,5,0,-123,86,13,72
1999,4,0,-67,4,0,-226,72,14,71
2000,2,0,-87,4,0,-188,80,29,104
2001,4,2,-60,6,0,-200,80,11,138
2002,5,0,-32,5,0,-150,81,19,119
2003,3,0,-99,4,0,-191,72,7,174
2004,5,3,-48,4,0,-232,75,13,66
2005,6,0,-129,2,0,-211,68,16,125
2006,1,2,-96,3,2,-176,72,14,162
2007,2,2,-104,2,0,-167,64,6,151
2008,3,1,-33,1,0,-118,76,3,110
2009,3,3,-54,3,0,-160,77,23,77
2010,2,0,-81,4,0,-188,68,17,91
2011,3,0,-96,6,2,-240,59,23,67
2012,4,1,-105,6,0,-205,68,11,109
2013,10,0,-46,3,0,-179,71,22,113
2014,6,0,-3,1,0,-82,83,26,117
2015,2,0,-46,3,0,-180,60,10,70
2016,2,2,-10,4,0,-125,58,4,126
2016
2017,9,0,-117,6,0,-250,53,13,82
2018,11,0,-60,5,0,-229,74,12,91
2019,8,1,-40,5,0,-187,74,7,161
2020,9,1,-99,6,0,-248,82,4,86
2021,0,1,-148,6,0,-324,66,14,79
2022,2,0,23,2,0,-26,78,9,158
2023,10,1,-121,5,0,-303,69,23,149
2024,8,0,-169,5,0,-353,56,6,99
2025,3,0,-51,5,0,-194,63,14,91
2026,5,0,-107,6,0,-312,77,8,98
2027,4,0,-128,3,0,-271,60,6,72
2028,4,0,20,4,0,-125,82,12,117
2029,6,1,-163,4,1,-380,66,14,90
2030,11,2,-135,6,0,-317,66,15,136
2031,18,2,-137,6,2,-292,57,10,103
2032,1,1,-78,6,0,-228,72,7,114
2033,9,0,-9,2,0,-147,64,11,161
2034,7,2,-51,4,0,-176,62,8,177
2035,2,0,-44,2,0,-194,69,15,97
2036,13,0,-65,3,0,-198,56,9,92
2037,10,2,-44,5,0,-194,67,9,156
2038,11,2,-31,4,0,-169,73,15,109
2039,5,0,-47,4,0,-168,63,13,111
2040,12,1,-64,3,0,-204,64,27,59
2041,8,7,-139,5,0,-229,63,7,96
2042,8,0,-117,5,1,-255,67,9,40
2043,5,1,-56,5,0,-183,69,6,136
2044,7,1,-69,2,0,-183,66,5,66
2045,7,0,-90,6,1,-255,62,11,116
2046,2,0,-54,2,0,-174,58,8,63

min,,,,0
max,,,,14
steps,,,,8
decimal
