year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,695,521,-1,-180,143,10.9,3995,20,17.2,45
1988,550,510,-127,-244,61,9.9,3663,13,17.2,54
1989,802,489,136,-51,143,10.5,3850,9,16.0,28
1990,596,510,-84,-230,96,9.8,3639,13,16.4,64
1991,600,625,-274,-311,95,9.9,3615,18,16.5,48
1992,613,505,-68,-169,84,10.0,3693,8,16.3,44
1993,628,676,-337,-392,9,10.3,3803,18,16.5,37
1994,631,606,-229,-316,24,9.6,3527,7,15.4,31
1995,759,480,120,-122,167,9.8,3623,15,16.7,59
1996,704,645,-197,-261,39,9.8,3625,7,15.9,40
1997,589,673,-347,-383,41,10.4,3809,17,15.7,39
1998,634,490,-31,-183,44,10.0,3662,5,15.5,34
1999,672,664,-300,-327,12,10.0,3688,11,15.8,51
2000,589,613,-299,-296,38,9.9,3664,7,16.0,43
2001,733,514,51,-202,146,10.6,3876,16,16.8,41
2002,653,478,5,-149,48,9.6,3545,17,15.5,36
2003,655,516,-38,-194,121,10.5,3875,11,16.8,33
2004,551,548,-189,-283,47,9.9,3621,16,16.4,49
2005,662,515,-24,-185,128,10.3,3798,12,16.1,44
2006,685,506,5,-181,132,10.1,3714,6,15.8,44
2007,675,523,-25,-185,114,10.7,3932,9,16.3,28
2008,814,523,127,-150,158,10.9,3994,9,16.6,25
2009,638,510,-31,-226,134,10.0,3728,9,16.5,47
2010,570,517,-130,-196,75,10.7,3980,7,16.1,35
2011,582,539,-135,-313,121,10.4,3837,10,16.0,47
2012,525,525,-173,-271,30,9.8,3600,10,16.2,54
2013,634,515,-59,-171,117,10.4,3813,14,16.8,33
2014,677,521,-27,-153,46,9.8,3712,13,16.1,54
2015,561,521,-141,-238,83,9.7,3576,4,15.2,53
2016,693,529,-4,-135,115,11.0,4010,13,16.2,29
2016
2017,691,565,-59,-330,219,11.0,4030,17,17.1,42
2018,682,527,-25,-244,158,10.7,3934,22,18.2,38
2019,816,536,108,-164,178,10.8,3950,23,17.6,33
2020,542,517,-152,-312,110,10.4,3816,15,17.0,43
2021,557,621,-304,-407,89,10.1,3697,2,15.5,38
2022,775,520,66,-20,73,11.0,4040,18,17.4,21
2023,723,711,-279,-308,11,10.7,3934,18,17.1,49
2024,641,684,-320,-434,98,11.0,4027,23,17.2,41
2025,722,523,21,-244,164,11.1,4086,22,17.7,39
2026,725,714,-303,-387,72,11.2,4096,20,17.4,24
2027,636,669,-324,-380,53,11.3,4144,18,17.8,35
2028,773,502,78,-142,149,10.8,3972,21,17.2,23
2029,682,694,-356,-425,33,11.2,4090,32,17.8,27
2030,609,656,-333,-368,45,10.6,3887,27,18.1,52
2031,629,563,-105,-306,110,11.5,4199,34,17.7,26
2032,773,505,90,-201,196,10.8,3970,17,16.7,20
2033,788,551,45,-139,149,11.1,4043,18,17.2,40
2034,823,527,102,-134,195,10.7,3925,12,16.7,34
2035,643,513,-59,-221,94,11.2,4105,17,17.7,30
2036,812,575,54,-243,163,11.6,4273,30,17.6,17
2037,717,515,19,-161,92,10.9,3992,26,17.4,35
2038,719,535,14,-163,104,10.7,3930,24,17.8,40
2039,773,528,65,-179,121,10.7,3906,15,16.6,32
2040,702,539,-13,-274,194,10.9,4005,22,17.8,42
2041,488,544,-224,-316,21,10.1,3727,14,16.5,52
2042,542,561,-191,-342,95,10.8,3947,19,17.6,31
2043,781,532,69,-158,182,11.1,4049,29,17.4,20
2044,582,530,-123,-253,76,10.9,3979,21,17.6,32
2045,568,551,-169,-264,61,11.2,4101,22,18.0,33
2046,748,548,29,-235,178,11.3,4127,21,17.3,35

min,400,400,,,,8,3000,,14
max,900,900,,,,14,5000,,22
steps,11,11,,,,7,11,,5
decimal
