year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,640,562,-125,-318,112,10.9,4004,3,15.9,28
1988,765,557,-10,-232,154,11.1,4049,8,16.8,19
1989,646,533,-101,-238,112,10.6,3859,12,15.8,34
1990,760,541,2,-264,201,10.6,3885,3,16.2,37
1991,600,629,-330,-423,82,10.8,3959,6,16.7,24
1992,768,546,11,-282,210,10.7,3914,14,17.2,35
1993,773,796,-416,-442,46,11.9,4358,18,16.7,21
1994,641,761,-456,-494,23,11.7,4294,22,17.3,16
1995,759,528,17,-178,126,11.2,4111,20,17.7,29
1996,684,676,-347,-385,40,10.4,3802,3,15.9,33
1997,646,724,-396,-428,100,11.0,4031,10,17.0,40
1998,599,525,-146,-300,91,10.9,4021,11,17.1,31
1999,631,744,-509,-444,-3,12.0,4368,12,17.9,13
2000,633,644,-335,-360,46,11.5,4194,10,17.1,15
2001,719,545,-44,-262,178,11.2,4109,9,17.5,21
2002,620,559,-163,-255,61,11.2,4125,17,17.2,31
2003,658,559,-133,-266,52,11.1,4078,17,17.5,31
2004,764,571,-24,-286,116,10.7,3915,14,16.6,25
2005,580,529,-164,-277,72,10.6,3877,10,17.0,21
2006,650,528,-97,-218,81,10.8,3972,7,16.2,31
2007,651,546,-107,-210,84,11.2,4102,17,17.5,22
2008,576,513,-163,-237,7,10.7,3905,13,15.7,21
2009,675,514,-63,-241,134,11.0,4009,7,16.4,10
2010,654,569,-108,-335,129,11.2,4091,14,17.8,24
2011,559,517,-171,-206,24,11.0,4001,7,16.9,22
2012,737,529,-6,-258,152,10.9,3964,5,16.7,17
2013,846,541,78,-222,166,11.1,4071,7,16.4,20
2014,491,556,-283,-327,-8,10.9,3992,12,17.4,30
2015,646,555,-121,-305,142,11.3,4121,10,16.8,18
2016,629,525,-117,-227,58,11.0,4032,13,17.1,31
2016
2017,683,545,-81,-249,114,12.0,4387,18,17.7,15
2018,625,568,-169,-312,66,11.7,4290,20,17.7,30
2019,606,560,-187,-285,108,12.1,4413,27,18.5,19
2020,692,546,-71,-298,168,12.0,4402,17,17.7,14
2021,620,683,-377,-422,43,11.7,4275,20,18.1,14
2022,714,550,-76,-205,120,12.0,4369,32,18.4,12
2023,611,775,-523,-559,14,12.3,4482,19,18.4,16
2024,674,724,-383,-453,-19,11.6,4247,11,17.9,20
2025,637,567,-151,-373,165,11.7,4279,17,17.7,7
2026,673,790,-490,-489,4,12.0,4364,19,17.8,10
2027,560,721,-506,-484,30,12.2,4448,25,18.7,17
2028,634,553,-149,-330,164,12.4,4524,34,19.2,12
2029,598,769,-585,-458,-38,12.2,4469,24,18.3,14
2030,518,668,-520,-442,-63,11.9,4347,13,17.2,5
2031,745,527,-3,-204,150,11.9,4343,19,17.0,18
2032,660,566,-136,-304,139,12.2,4483,12,17.7,17
2033,678,568,-106,-315,109,12.0,4379,14,17.9,5
2034,589,579,-230,-368,79,11.9,4361,8,17.2,11
2035,677,563,-104,-309,109,11.9,4356,19,17.7,11
2036,655,580,-142,-332,122,11.9,4352,24,18.4,13
2037,670,570,-129,-328,162,11.9,4341,24,18.3,33
2038,565,587,-248,-390,100,11.7,4287,26,18.3,20
2039,529,572,-275,-356,90,12.3,4472,6,17.3,12
2040,622,570,-176,-306,106,11.9,4371,21,17.3,20
2041,551,571,-245,-376,127,11.7,4285,23,18.8,22
2042,656,538,-110,-249,136,12.0,4373,18,18.0,10
2043,714,568,-73,-319,191,12.1,4430,21,17.3,13
2044,605,575,-193,-281,50,12.2,4451,16,17.8,8
2045,656,571,-128,-321,153,11.7,4270,26,18.7,23
2046,554,571,-241,-314,75,12.2,4452,16,18.0,17

min,400,400,,,,8,3000,,14
max,900,900,,,,14,5000,,22
steps,11,11,,,,7,11,,5
decimal
