year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,8,32,-31,4,6,-9,64,27,214
1988,7,21,-43,1,11,-40,54,29,169
1989,13,17,-54,3,6,-124,55,35,175
1990,21,40,-36,1,4,-44,64,45,196
1991,10,36,-76,3,2,-61,58,51,189
1992,14,30,-31,2,11,-22,50,32,141
1993,14,12,-130,2,7,-158,58,27,210
1994,24,54,-119,2,14,-217,51,44,185
1995,22,40,-114,4,5,-79,45,40,172
1996,13,24,1,2,10,-139,62,29,134
1997,8,19,-9,1,3,-2,53,35,226
1998,8,25,-57,2,2,-78,56,49,135
1999,13,21,-30,0,5,-74,63,33,189
2000,20,15,-97,3,15,-168,43,38,190
2001,27,13,-100,3,7,-117,40,36,91
2002,15,15,-15,0,7,58,53,27,192
2003,5,39,-116,2,10,-140,62,45,165
2004,5,16,-86,2,5,-119,54,22,163
2005,11,16,12,0,14,-50,65,33,131
2006,21,33,-69,3,19,-172,48,52,185
2007,9,22,-108,2,1,-115,68,14,196
2008,13,31,-1,4,4,-45,61,39,181
2009,13,26,-13,0,6,-40,55,41,105
2010,21,47,-33,2,8,-86,55,37,160
2011,8,39,-57,1,1,-69,53,36,222
2012,13,20,-33,1,12,-54,69,41,203
2013,11,28,-48,1,13,-30,55,32,249
2014,9,18,-72,1,1,-41,49,32,205
2015,15,31,22,0,16,-30,55,41,152
2016,6,23,-28,1,17,-89,66,42,154
2016
2017,3,16,1,5,14,-128,75,23,123
2018,14,15,-7,3,19,-127,67,27,141
2019,18,27,-68,2,7,-82,43,37,115
2020,19,17,5,6,11,-180,50,10,73
2021,20,12,-95,1,21,-93,38,21,206
2022,25,12,-15,2,13,-50,49,20,184
2023,9,33,-26,6,8,-97,71,26,188
2024,29,36,-61,3,7,-97,42,29,233
2025,16,11,-17,3,4,-106,55,30,117
2026,15,29,-36,4,13,-188,55,23,172
2027,21,15,-38,1,12,-147,43,18,114
2028,31,18,22,0,16,-78,53,13,212
2029,27,9,-60,2,8,-174,54,23,86
2030,25,18,-174,4,19,-288,47,24,145
2031,6,3,36,0,4,27,50,34,83
2032,17,9,-13,1,11,-56,58,33,153
2033,20,29,21,3,6,-41,61,30,187
2034,19,19,-37,1,10,-85,52,29,147
2035,15,13,-30,3,24,-111,51,31,130
2036,28,15,-88,1,15,-110,50,21,135
2037,5,13,-55,4,14,-166,62,18,70
2038,15,20,-24,4,4,-138,55,26,120
2039,13,27,-18,1,10,6,54,30,183
2040,28,27,-57,2,16,-65,40,23,176
2041,18,14,-35,2,12,-72,68,12,137
2042,14,29,-34,3,8,-48,47,33,127
2043,38,22,-19,3,12,-78,45,21,137
2044,18,4,-1,4,16,-74,55,32,212
2045,32,7,-30,5,20,-153,48,4,141
2046,19,11,-21,2,9,-62,59,22,225

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
