year,annual-frozen-days
1987,92
1988,68
1989,84
1990,87
1991,108
1992,86
1993,85
1994,62
1995,96
1996,126
1997,103
1998,94
1999,95
2000,66
2001,91
2002,65
2003,116
2004,118
2005,108
2006,108
2007,70
2008,88
2009,81
2010,109
2011,99
2012,79
2013,92
2014,63
2015,91
2016,83
