year,annual-average-temperature
1987,2.9
1988,5.1
1989,6.5
1990,6.1
1991,5.9
1992,7.0
1993,4.4
1994,4.7
1995,5.7
1996,4.1
1997,5.1
1998,4.7
1999,5.9
2000,6.4
2001,5.3
2002,5.7
2003,5.1
2004,5.5
2005,5.5
2006,5.8
2007,6.3
2008,6.5
2009,5.3
2010,4.5
2011,6.2
2012,4.6
2013,6.0
2014,6.2
2015,6.9
2016,5.8

min,2
max,9
steps,8
decimal,1
