year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,22,3,-132,5,0,-241,43,60,40
1988,13,0,-159,4,0,-193,41,25,62
1989,8,0,-195,1,0,-189,32,67,99
1990,15,4,-151,3,0,-231,40,72,98
1991,8,0,-55,2,3,-69,54,44,107
1992,0,0,-33,2,0,-60,55,54,78
1993,26,0,-241,2,1,-309,35,57,86
1994,10,1,-211,2,1,-264,34,45,57
1995,9,5,-137,4,0,-139,40,69,73
1996,6,11,-113,6,0,-226,40,72,77
1997,8,1,-165,7,0,-312,36,58,37
1998,3,3,-116,3,0,-119,47,54,95
1999,7,2,-227,5,0,-309,32,62,79
2000,3,0,-181,3,0,-208,46,64,48
2001,7,1,-111,2,1,-34,47,50,171
2002,5,0,-108,5,1,-237,39,54,73
2003,5,4,-159,4,0,-227,43,52,39
2004,10,1,-100,2,0,-172,48,70,99
2005,14,0,-144,1,0,-143,41,58,110
2006,18,0,-130,3,0,-219,34,52,84
2007,6,0,-63,4,0,-158,37,31,79
2008,8,0,-163,4,0,-273,29,58,37
2009,5,0,-108,2,1,-3,52,47,191
2010,20,0,-180,1,1,-273,38,52,57
2011,11,1,-193,1,1,-234,30,52,80
2012,8,0,-185,1,0,-266,37,59,56
2013,2,1,-125,1,1,-88,47,57,117
2014,4,0,-93,5,0,-183,52,59,45
2015,4,2,-147,4,0,-172,39,72,47
2016,12,4,-102,2,0,-175,30,57,88
2016
2017,7,0,-190,3,0,-205,38,43,73
2018,20,0,-204,4,0,-311,25,36,46
2019,9,1,-126,0,0,-139,45,50,105
2020,5,0,-170,2,0,-177,42,54,65
2021,7,0,-232,2,0,-226,30,51,94
2022,19,0,-77,4,0,-217,40,46,27
2023,22,0,-230,3,3,-390,35,42,41
2024,3,0,-222,2,0,-324,29,41,79
2025,3,0,-160,3,0,-181,47,47,48
2026,6,0,-220,4,1,-305,36,34,93
2027,11,0,-242,3,0,-329,47,60,24
2028,14,0,-179,1,0,-173,35,48,119
2029,3,0,-183,4,0,-304,48,42,70
2030,9,0,-200,1,0,-210,32,36,101
2031,17,0,-142,1,1,-91,29,40,154
2032,11,0,-145,4,0,-131,44,51,117
2033,24,1,-157,3,0,-217,30,50,89
2034,17,0,-217,1,0,-134,32,36,126
2035,12,0,-131,3,1,-194,40,53,71
2036,6,0,-126,3,0,-144,49,53,118
2037,5,0,-169,2,0,-95,40,38,121
2038,25,0,-187,3,1,-284,24,47,68
2039,15,0,-127,3,0,-167,33,44,80
2040,11,0,-152,4,0,-180,44,39,107
2041,0,0,-54,3,0,-123,52,44,73
2042,13,0,-163,3,2,-186,38,56,67
2043,10,0,-215,4,0,-207,39,32,34
2044,9,0,-140,2,0,-200,40,64,74
2045,13,0,-143,2,0,-86,37,44,96
2046,4,0,-119,6,0,-195,36,49,32
