year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,565,514,-31,-244,171,4.2,2520,27,15.6,165
1988,543,511,-60,-172,57,5.3,2631,16,14.6,120
1989,531,510,-63,-200,102,4.5,2490,11,13.9,154
1990,507,512,-86,-235,93,4.3,2365,18,14.4,177
1991,754,600,12,-134,122,5.8,2720,20,15.6,135
1992,623,429,107,-16,106,3.9,2265,9,14.4,167
1993,495,680,-354,-329,-16,4.6,2744,28,15.7,165
1994,540,566,-150,-271,96,4.4,2631,16,14.4,150
1995,633,475,74,-140,156,3.9,2345,14,14.5,179
1996,535,564,-166,-258,69,3.3,2199,8,14.1,193
1997,518,583,-203,-356,128,4.2,2328,11,13.7,167
1998,547,465,-10,-103,75,4.9,2432,7,14.2,152
1999,476,648,-341,-366,30,4.3,2423,7,13.8,162
2000,499,578,-218,-292,79,3.6,2321,3,13.0,172
2001,668,449,135,-71,164,4.6,2333,11,14.2,164
2002,551,501,-36,-226,142,4.4,2523,16,14.6,147
2003,470,503,-123,-283,144,4.2,2484,5,14.0,155
2004,462,504,-139,-182,30,3.7,2299,13,14.2,177
2005,610,499,20,-153,140,4.8,2602,15,14.4,147
2006,518,512,-89,-241,116,6.0,2677,18,14.6,141
2007,600,542,-29,-198,130,6.0,2821,23,15.7,124
2008,537,539,-81,-251,123,4.6,2712,22,15.4,164
2009,704,498,113,-18,100,4.4,2621,8,14.2,129
2010,498,539,-124,-309,136,5.0,2731,30,16.4,154
2011,620,533,-2,-177,127,5.1,2760,13,14.6,142
2012,491,501,-91,-258,114,3.5,2344,8,13.9,179
2013,718,490,150,-64,152,4.5,2534,8,15.7,156
2014,549,504,-39,-222,114,4.6,2587,7,14.6,142
2015,508,499,-71,-162,91,3.9,2344,9,14.6,184
2016,633,519,29,-166,160,5.1,2521,13,13.8,150
2016
2017,568,495,-29,-205,135,5.8,2633,9,14.2,135
2018,542,559,-112,-300,147,6.2,3010,29,16.1,126
2019,625,497,36,-127,103,5.1,2722,21,16.4,151
2020,573,484,-10,-171,125,5.5,2486,5,13.2,144
2021,559,601,-182,-281,72,4.9,2755,7,14.2,141
2022,625,517,-2,-198,137,6.6,2961,24,16.2,121
2023,543,659,-278,-389,102,5.9,2874,37,17.0,152
2024,543,636,-235,-364,98,6.1,2809,9,15.2,135
2025,505,476,-63,-204,98,5.4,2583,4,14.4,138
2026,533,640,-265,-338,60,6.2,2916,15,16.3,129
2027,485,604,-256,-393,105,5.0,2649,16,16.3,158
2028,591,500,-9,-184,145,6.3,2880,17,15.6,126
2029,562,649,-279,-358,48,5.9,2943,11,16.2,125
2030,569,611,-207,-250,24,6.3,2868,12,14.4,138
2031,617,513,6,-82,60,7.2,3157,19,15.7,121
2032,665,511,64,-115,142,5.5,2641,11,15.5,143
2033,634,519,15,-171,160,6.3,2896,26,16.3,147
2034,555,525,-70,-169,70,6.4,2831,18,14.9,119
2035,739,498,135,-156,245,6.7,2797,14,15.1,132
2036,575,486,-17,-151,112,5.6,2612,9,15.7,143
2037,584,496,-8,-109,47,5.8,2740,9,14.4,122
2038,522,554,-138,-231,88,7.4,3146,29,16.4,127
2039,526,499,-74,-155,74,6.1,2788,15,15.1,135
2040,581,493,-12,-193,148,6.2,2830,15,16.5,135
2041,617,465,59,-101,128,5.3,2571,0,14.6,137
2042,548,528,-88,-225,109,7.0,3015,15,16.5,125
2043,609,528,-13,-210,147,5.9,2909,18,15.2,122
2044,559,518,-54,-210,131,6.0,2831,14,16.3,147
2045,678,502,82,-96,147,5.8,2731,14,14.7,142
2046,535,477,-37,-205,119,5.5,2528,6,14.8,146
