year,annual-frozen-days
1987,138
1988,119
1989,123
1990,76
1991,110
1992,83
1993,82
1994,61
1995,90
1996,113
1997,80
1998,83
1999,95
2000,63
2001,97
2002,59
2003,105
2004,113
2005,101
2006,88
2007,59
2008,78
2009,82
2010,98
2011,60
2012,72
2013,100
2014,41
2015,71
2016,75
