year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1070,554,357,-37,178,7.5,3069,19,14.9,104
1988,943,539,268,-13,95,6.8,2772,18,14.3,127
1989,1054,505,379,20,193,8.0,3048,8,14.9,102
1990,1178,485,529,198,201,6.9,2798,7,12.4,114
1991,1077,668,184,-141,134,8.1,3118,13,15.5,105
1992,1149,570,403,59,168,7.9,3112,16,16.0,113
1993,941,681,20,-157,20,8.2,3233,21,14.9,89
1994,1049,692,102,-204,152,8.8,3303,20,16.1,82
1995,1064,522,375,-11,187,7.6,3043,12,15.4,103
1996,959,685,38,-278,183,7.1,2874,10,15.3,126
1997,1196,649,308,-36,200,7.7,3077,4,14.3,104
1998,882,547,173,-45,135,7.6,3021,17,15.4,121
1999,1209,696,269,-92,127,7.3,2902,11,15.3,121
2000,1148,628,321,18,201,5.9,2571,15,14.3,139
2001,1124,512,469,124,158,7.0,2829,10,14.2,113
2002,1130,557,416,96,63,8.0,3052,18,15.3,107
2003,928,592,184,-98,180,8.6,3303,36,17.1,112
2004,963,591,198,-63,113,7.8,3062,22,15.1,102
2005,1059,532,360,81,165,8.0,3019,9,14.4,82
2006,1180,537,477,46,216,8.1,3160,12,15.4,96
2007,1206,543,509,177,163,7.0,2924,6,14.4,120
2008,1016,597,263,-35,132,8.5,3297,25,16.2,108
2009,1194,515,509,153,105,7.4,2988,11,14.2,108
2010,965,540,260,-88,165,7.6,3036,14,14.9,105
2011,1045,551,339,-68,233,7.4,2998,15,16.2,116
2012,951,558,229,-57,146,7.3,2996,15,14.7,117
2013,1045,535,342,63,152,8.0,3082,16,15.4,101
2014,1086,540,397,-6,205,7.1,2789,16,14.8,127
2015,1106,569,383,-16,178,8.4,3232,21,17.4,102
2016,977,502,318,-9,205,7.0,2850,7,14.3,115
2016
2017,906,557,191,-33,99,8.8,3289,31,17.2,95
2018,1245,604,466,18,155,9.4,3534,43,17.4,95
2019,1076,585,301,-35,187,10.1,3752,49,18.0,78
2020,1047,560,333,-120,275,8.5,3299,27,16.3,110
2021,1090,678,149,-105,108,9.3,3515,32,16.5,101
2022,992,603,216,-115,182,9.5,3557,48,17.8,93
2023,917,759,-114,-373,106,8.8,3414,41,16.4,104
2024,1027,721,76,-98,114,9.0,3441,51,18.2,111
2025,1134,567,401,-15,152,9.5,3539,33,17.8,92
2026,1088,704,134,-199,173,8.5,3227,23,16.5,102
2027,916,697,-21,-299,99,9.5,3556,20,14.9,85
2028,1016,594,239,-155,241,10.4,3866,34,16.2,65
2029,943,764,-122,-311,68,10.2,3731,44,16.8,64
2030,1000,705,43,-247,134,9.4,3470,34,17.2,87
2031,927,566,198,-123,208,8.7,3341,20,16.8,117
2032,897,573,163,-133,138,9.2,3458,33,17.4,77
2033,929,601,166,-176,150,9.6,3601,45,17.5,89
2034,859,617,67,-282,185,9.6,3599,25,17.5,74
2035,870,634,77,-174,111,9.2,3448,56,18.2,98
2036,968,591,220,-150,202,9.6,3595,37,17.7,81
2037,1034,557,299,-79,142,9.5,3526,31,16.7,72
2038,1230,623,435,-179,366,10.2,3842,47,18.4,73
2039,922,615,139,-237,137,9.4,3537,46,17.3,84
2040,981,614,195,-174,205,9.0,3435,29,17.4,111
2041,999,593,240,-109,158,9.7,3586,34,16.5,78
2042,1094,557,372,-93,275,9.9,3661,26,16.8,66
2043,1005,601,219,-166,223,9.8,3709,49,17.7,94
2044,1013,602,244,-91,181,9.7,3620,31,17.6,86
2045,1024,625,232,-158,221,10.0,3691,40,18.1,80
2046,950,620,169,-190,131,9.3,3500,40,16.1,83

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

