year,annual-average-temperature
1987,10.4
1988,11.7
1989,12.0
1990,11.8
1991,10.8
1992,10.8
1993,10.3
1994,11.9
1995,11.5
1996,10.1
1997,11.4
1998,11.1
1999,11.7
2000,12.0
2001,11.3
2002,11.9
2003,12.1
2004,11.0
2005,11.3
2006,11.9
2007,11.6
2008,11.1
2009,11.4
2010,10.3
2011,12.2
2012,11.4
2013,11.0
2014,12.5
2015,12.3
2016,11.6

min,8
max,14
steps,7
decimal



