year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1655,12,-107,0
1988,1694,13,-147,0
1989,1767,13,-321,0
1990,1806,15,-88,0
1991,1714,13,-240,0
1992,1720,13,-124,0
1993,1674,14,-361,0
1994,1958,13,-299,0
1995,1987,14,-168,0
1996,1918,15,-268,0
1997,1774,14,-108,0
1998,2061,16,-315,0
1999,1775,13,-219,0
2000,1678,13,-224,0
2001,1792,14,-204,0
2002,1925,15,-141,0
2003,1882,15,-155,0
2004,1739,15,-113,0
2005,1818,15,-238,0
2006,1966,15,-300,0
2007,1578,13,-69,0
2008,1901,14,-170,0
2009,1628,14,-276,0
2010,1776,14,-231,0
2011,1806,14,-124,0
2012,1815,14,-123,0
2013,1739,15,-94,0
2014,1815,14,-288,0
2015,1653,11,-39,0
2016,1895,16,-221,0
2016
2017,1867,14,-87,0
2018,1900,16,-49,0
2019,1894,15,-205,0
2020,1968,15,-162,0
2021,2287,15,-501,0
2022,2040,17,-204,0
2023,2014,17,-332,0
2024,2091,16,-412,0
2025,2110,16,-350,0
2026,2043,16,-296,0
2027,1936,14,-450,0
2028,2211,17,-105,0
2029,1865,15,-192,0
2030,1960,15,-413,0
2031,2238,17,-64,0
2032,2127,16,-299,0
2033,1907,16,-208,0
2034,2012,15,-278,0
2035,2131,15,-303,0
2036,2018,16,-415,0
2037,1953,16,-188,0
2038,2050,15,-273,0
2039,2107,16,-103,0
2040,2022,16,-196,0
2041,2147,17,-360,0
2042,2089,15,-321,0
2043,1861,15,-381,0
2044,1925,14,-199,0
2045,2082,16,-332,0
2046,2195,17,-294,0

min.,1000,10
max.,3000,20
steps.,11,11
decimals
