year,annual-hydric-deficit
1987,-23
1988,85
1989,-301
1990,69
1991,208
1992,354
1993,43
1994,113
1995,-49
1996,249
1997,16
1998,102
1999,-72
2000,66
2001,-350
2002,122
2003,76
2004,91
2005,145
2006,-142
2007,278
2008,623
2009,269
2010,136
2011,-136
2012,190
2013,860
2014,145
2015,246
2016,404
