year,annual-estival-days
1987,79
1988,69
1989,94
1990,42
1991,41
1992,58
1993,48
1994,22
1995,82
1996,45
1997,70
1998,46
1999,76
2000,53
2001,53
2002,27
2003,87
2004,73
2005,81
2006,86
2007,23
2008,23
2009,41
2010,35
2011,43
2012,48
2013,50
2014,88
2015,65
2016,42
