year,annual-average-temperature
1987,14.7
1988,14.8
1989,15.3
1990,15.1
1991,14.0
1992,14.1
1993,14.1
1994,15.2
1995,15.1
1996,14.3
1997,15.6
1998,14.7
1999,14.6
2000,14.4
2001,14.2
2002,14.8
2003,16.0
2004,14.9
2005,14.9
2006,15.7
2007,14.3
2008,14.2
2009,14.3
2010,14.0
2011,15.4
2012,14.3
2013,14.1
2014,16.1
2015,15.3
2016,14.7
