year,annual-average-temperature
1987,6.5
1988,8.3
1989,8.9
1990,9.0
1991,7.8
1992,8.5
1993,7.7
1994,9.1
1995,7.8
1996,6.2
1997,8.0
1998,8.3
1999,8.7
2000,9.2
2001,8.3
2002,8.8
2003,8.8
2004,8.0
2005,8.2
2006,8.8
2007,9.1
2008,8.9
2009,8.5
2010,7.1
2011,9.2
2012,8.6
2013,8.0
2014,9.9
2015,9.6
2016,9.0

min,6
max,14
steps,9
decimal
