year,annual-average-temperature
1987,5.0
1988,6.8
1989,8.3
1990,8.1
1991,7.3
1992,7.7
1993,6.5
1994,7.1
1995,7.2
1996,5.5
1997,6.9
1998,6.8
1999,7.9
2000,8.2
2001,7.6
2002,7.9
2003,7.2
2004,7.1
2005,7.2
2006,7.8
2007,8.2
2008,8.5
2009,7.4
2010,6.6
2011,8.1
2012,7.2
2013,7.8
2014,8.3
2015,8.6
2016,7.8
